Mine,ForecastDate,Horizonte,Scenario,Pred,Naive_Pred,Lower,Upper,Origin_Prod,Mine_Size,Size_Label,Company_Size,Segment,Cu_Regime
escondida,2029-12-01,48,bear,475.4105103485778,111.535,211.83251034857784,141.37251034857783,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2030-06-01,54,bear,522.8655103485778,111.535,225.85751034857785,145.81051034857785,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2030-12-01,60,bear,528.5285103485778,111.535,213.92151034857784,149.34951034857784,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2031-12-01,72,bear,537.8345103485779,111.535,215.95051034857784,155.60451034857783,111.535,3,Colossal,2,LargeColossal,0.2
escondida,2032-12-01,84,bear,521.2405103485778,111.535,213.83451034857785,152.71651034857783,111.535,3,Colossal,2,LargeColossal,0.2
franke,2026-01-01,1,bear,0.5677841274580235,0.832,0.33678412745802355,0.5697841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2026-03-01,3,bear,0.8247841274580234,0.832,0.2507841274580235,0.6917841274580234,0.832,0,Small,0,SmallMed,0.2
franke,2026-06-01,6,bear,0.1677841274580235,0.832,0.6047841274580235,0.47578412745802356,0.832,0,Small,0,SmallMed,0.2
franke,2026-09-01,9,bear,2.4987841274580234,0.832,0.0287841274580235,0.7637841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2026-12-01,12,bear,0.09178412745802356,0.832,0.8307841274580234,0.46178412745802355,0.832,0,Small,0,SmallMed,0.2
franke,2027-06-01,18,bear,0.10678412745802357,0.832,0.8787841274580235,0.4277841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2027-12-01,24,bear,0.0077841274580235376,0.832,0.9187841274580235,0.4087841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2028-06-01,30,bear,0.03978412745802351,0.832,1.2937841274580235,0.4187841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2028-12-01,36,bear,0.0,0.832,1.2127841274580236,0.4107841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2029-06-01,42,bear,0.0,0.832,1.3507841274580235,0.4037841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2029-12-01,48,bear,0.0,0.832,1.3067841274580236,0.4047841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2030-06-01,54,bear,0.0297841274580235,0.832,1.6107841274580237,0.3947841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2030-12-01,60,bear,0.0,0.832,1.8037841274580237,0.4067841274580235,0.832,0,Small,0,SmallMed,0.2
franke,2031-12-01,72,bear,0.0,0.832,1.3867841274580235,0.3627841274580236,0.832,0,Small,0,SmallMed,0.2
franke,2032-12-01,84,bear,0.0,0.832,1.4567841274580235,0.3637841274580236,0.832,0,Small,0,SmallMed,0.2
gabriela mistral,2026-01-01,1,bear,6.304687864244526,8.049,5.835687864244527,8.388687864244526,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2026-03-01,3,bear,6.028687864244526,8.049,5.417687864244527,8.176687864244526,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2026-06-01,6,bear,12.169687864244526,8.049,8.218687864244526,9.460687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2026-09-01,9,bear,5.003687864244528,8.049,4.192687864244528,8.491687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2026-12-01,12,bear,17.64268786424453,8.049,9.584687864244527,10.067687864244526,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2027-06-01,18,bear,16.19268786424453,8.049,8.958687864244526,9.505687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2027-12-01,24,bear,18.52368786424453,8.049,9.213687864244527,8.837687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2028-06-01,30,bear,16.09568786424453,8.049,8.910687864244526,8.760687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2028-12-01,36,bear,19.41568786424453,8.049,10.070687864244526,8.424687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2029-06-01,42,bear,17.501687864244527,8.049,10.100687864244527,8.223687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2029-12-01,48,bear,16.07068786424453,8.049,9.627687864244526,7.992687864244527,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2030-06-01,54,bear,17.656687864244528,8.049,10.470687864244526,8.593687864244526,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2030-12-01,60,bear,15.430687864244527,8.049,11.314687864244526,8.999687864244526,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2031-12-01,72,bear,15.409687864244527,8.049,11.474687864244526,8.317687864244526,8.049,1,Medium,2,SmallMed,0.2
gabriela mistral,2032-12-01,84,bear,14.199687864244526,8.049,11.537687864244527,7.884687864244526,8.049,1,Medium,2,SmallMed,0.2
lomas bayas,2026-01-01,1,bear,5.4641034493746865,5.809,4.692103449374686,6.1371034493746865,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2026-03-01,3,bear,5.5041034493746865,5.809,4.478103449374687,5.806103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2026-06-01,6,bear,6.989103449374686,5.809,5.211103449374686,6.864103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2026-09-01,9,bear,4.135103449374687,5.809,4.441103449374687,5.865103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2026-12-01,12,bear,14.500103449374686,5.809,4.933103449374687,6.819103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2027-06-01,18,bear,15.800103449374687,5.809,5.229103449374686,6.386103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2027-12-01,24,bear,16.39610344937469,5.809,5.029103449374686,6.5331034493746865,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2028-06-01,30,bear,14.153103449374685,5.809,4.979103449374686,6.151103449374687,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2028-12-01,36,bear,18.113103449374687,5.809,5.067103449374686,6.085103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2029-06-01,42,bear,17.682103449374686,5.809,5.143103449374687,5.8791034493746865,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2029-12-01,48,bear,15.359103449374686,5.809,5.050103449374687,5.678103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2030-06-01,54,bear,14.738103449374686,5.809,5.163103449374686,7.009103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2030-12-01,60,bear,12.736103449374685,5.809,5.0891034493746865,6.508103449374686,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2031-12-01,72,bear,13.038103449374686,5.809,4.627103449374687,6.4001034493746864,5.809,1,Medium,2,SmallMed,0.2
lomas bayas,2032-12-01,84,bear,12.407103449374686,5.809,4.760103449374687,5.862103449374686,5.809,1,Medium,2,SmallMed,0.2
los bronces,2026-01-01,1,bear,0.7742501092497314,13.436,0.0,3.8202501092497307,13.436,2,Large,2,LargeColossal,0.2
los bronces,2026-03-01,3,bear,0.5242501092497314,13.436,0.0,4.358250109249731,13.436,2,Large,2,LargeColossal,0.2
los bronces,2026-06-01,6,bear,11.490250109249732,13.436,2.31525010924973,5.94725010924973,13.436,2,Large,2,LargeColossal,0.2
los bronces,2026-09-01,9,bear,0.0,13.436,0.0,2.7272501092497308,13.436,2,Large,2,LargeColossal,0.2
los bronces,2026-12-01,12,bear,31.33225010924973,13.436,11.304250109249729,7.8412501092497315,13.436,2,Large,2,LargeColossal,0.2
los bronces,2027-06-01,18,bear,31.282250109249734,13.436,12.263250109249732,11.266250109249732,13.436,2,Large,2,LargeColossal,0.2
los bronces,2027-12-01,24,bear,27.58025010924973,13.436,12.257250109249732,11.176250109249732,13.436,2,Large,2,LargeColossal,0.2
los bronces,2028-06-01,30,bear,30.72325010924973,13.436,8.49425010924973,13.56325010924973,13.436,2,Large,2,LargeColossal,0.2
los bronces,2028-12-01,36,bear,28.374250109249733,13.436,11.150250109249729,11.714250109249729,13.436,2,Large,2,LargeColossal,0.2
los bronces,2029-06-01,42,bear,52.399250109249735,13.436,12.51125010924973,14.42425010924973,13.436,2,Large,2,LargeColossal,0.2
los bronces,2029-12-01,48,bear,46.15125010924973,13.436,12.800250109249731,18.87025010924973,13.436,2,Large,2,LargeColossal,0.2
los bronces,2030-06-01,54,bear,55.02325010924973,13.436,12.964250109249729,25.190250109249728,13.436,2,Large,2,LargeColossal,0.2
los bronces,2030-12-01,60,bear,50.14225010924973,13.436,12.329250109249731,26.13425010924973,13.436,2,Large,2,LargeColossal,0.2
los bronces,2031-12-01,72,bear,53.04025010924974,13.436,12.70325010924973,26.55825010924973,13.436,2,Large,2,LargeColossal,0.2
los bronces,2032-12-01,84,bear,48.46825010924974,13.436,12.76125010924973,24.673250109249732,13.436,2,Large,2,LargeColossal,0.2
los pelambres,2026-01-01,1,bear,18.63755549652905,28.777,15.462555496529049,26.240555496529048,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2026-03-01,3,bear,14.276555496529049,28.777,7.399555496529049,25.652555496529047,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2026-06-01,6,bear,85.06655549652905,28.777,46.95755549652905,28.226555496529045,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2026-09-01,9,bear,11.084555496529049,28.777,5.72255549652905,26.536555496529047,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2026-12-01,12,bear,78.70455549652905,28.777,45.90055549652905,25.289555496529047,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2027-06-01,18,bear,78.43355549652905,28.777,48.16355549652905,27.585555496529047,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2027-12-01,24,bear,75.25455549652905,28.777,47.53955549652905,25.25655549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2028-06-01,30,bear,70.80155549652905,28.777,48.74555549652905,28.90355549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2028-12-01,36,bear,74.25555549652904,28.777,47.165555496529045,31.26355549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2029-06-01,42,bear,125.91755549652905,28.777,52.762555496529046,36.11155549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2029-12-01,48,bear,126.09655549652905,28.777,49.17555549652905,33.20355549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2030-06-01,54,bear,137.29155549652904,28.777,53.65355549652905,32.50855549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2030-12-01,60,bear,133.87255549652906,28.777,49.60255549652905,31.524555496529047,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2031-12-01,72,bear,135.15055549652905,28.777,51.36555549652905,41.58255549652905,28.777,3,Colossal,1,LargeColossal,0.2
los pelambres,2032-12-01,84,bear,132.79155549652904,28.777,51.83055549652905,39.53855549652905,28.777,3,Colossal,1,LargeColossal,0.2
mantos blancos,2026-01-01,1,bear,5.964624976605976,5.033,5.112624976605977,6.519624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2026-03-01,3,bear,6.051624976605976,5.033,4.900624976605976,6.511624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2026-06-01,6,bear,5.280624976605976,5.033,4.963624976605977,6.339624976605976,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2026-09-01,9,bear,6.076624976605976,5.033,4.084624976605976,5.971624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2026-12-01,12,bear,5.133624976605977,5.033,6.265624976605976,6.555624976605976,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2027-06-01,18,bear,5.144624976605977,5.033,7.1436249766059765,6.187624976605976,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2027-12-01,24,bear,3.7826249766059767,5.033,7.547624976605976,6.092624976605976,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2028-06-01,30,bear,4.188624976605976,5.033,7.564624976605977,6.346624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2028-12-01,36,bear,3.425624976605977,5.033,6.713624976605977,6.403624976605976,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2029-06-01,42,bear,3.478624976605977,5.033,5.852624976605976,6.320624976605976,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2029-12-01,48,bear,3.277624976605977,5.033,5.586624976605976,6.000624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2030-06-01,54,bear,4.219624976605977,5.033,5.500624976605977,6.149624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2030-12-01,60,bear,3.844624976605977,5.033,5.455624976605977,6.2206249766059765,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2031-12-01,72,bear,3.740624976605977,5.033,5.519624976605977,6.471624976605977,5.033,1,Medium,1,SmallMed,0.2
mantos blancos,2032-12-01,84,bear,3.873624976605977,5.033,5.207624976605977,6.512624976605976,5.033,1,Medium,1,SmallMed,0.2
mantoverde,2026-01-01,1,bear,9.696337184509494,10.747,7.332337184509494,12.642337184509493,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2026-03-01,3,bear,9.841337184509493,10.747,7.228337184509494,13.458337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2026-06-01,6,bear,18.071337184509495,10.747,16.574337184509496,13.324337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2026-09-01,9,bear,8.810337184509494,10.747,5.777337184509494,13.539337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2026-12-01,12,bear,21.071337184509495,10.747,15.630337184509493,12.448337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2027-06-01,18,bear,19.812337184509495,10.747,15.747337184509494,12.419337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2027-12-01,24,bear,22.889337184509493,10.747,16.557337184509496,12.372337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2028-06-01,30,bear,21.397337184509492,10.747,17.965337184509494,13.130337184509493,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2028-12-01,36,bear,28.116337184509494,10.747,17.675337184509495,12.541337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2029-06-01,42,bear,34.2413371845095,10.747,19.162337184509493,13.140337184509495,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2029-12-01,48,bear,29.038337184509494,10.747,19.347337184509495,11.669337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2030-06-01,54,bear,24.794337184509494,10.747,20.458337184509492,12.184337184509493,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2030-12-01,60,bear,25.583337184509492,10.747,19.331337184509493,11.557337184509494,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2031-12-01,72,bear,27.259337184509494,10.747,18.963337184509495,11.845337184509495,10.747,1,Medium,1,SmallMed,0.2
mantoverde,2032-12-01,84,bear,23.725337184509495,10.747,17.428337184509495,12.161337184509494,10.747,1,Medium,1,SmallMed,0.2
ministro hales,2026-01-01,1,bear,9.064320936792322,20.749,5.055320936792322,14.427320936792322,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2026-03-01,3,bear,6.909320936792321,20.749,2.310320936792322,15.021320936792323,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2026-06-01,6,bear,35.61232093679232,20.749,17.64632093679232,18.843320936792324,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2026-09-01,9,bear,5.583320936792322,20.749,2.7163209367923216,14.075320936792322,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2026-12-01,12,bear,46.31432093679232,20.749,30.26232093679232,20.883320936792323,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2027-06-01,18,bear,41.19032093679232,20.749,12.73132093679232,20.407320936792324,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2027-12-01,24,bear,61.450320936792316,20.749,25.505320936792323,22.047320936792325,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2028-06-01,30,bear,40.37732093679232,20.749,14.799320936792322,20.215320936792324,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2028-12-01,36,bear,57.27232093679232,20.749,23.382320936792325,19.92432093679232,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2029-06-01,42,bear,87.62932093679233,20.749,28.447320936792323,22.34832093679232,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2029-12-01,48,bear,87.32932093679233,20.749,29.617320936792318,29.435320936792323,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2030-06-01,54,bear,96.48632093679232,20.749,28.182320936792323,24.557320936792323,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2030-12-01,60,bear,94.20332093679232,20.749,30.00932093679232,31.26332093679232,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2031-12-01,72,bear,96.01632093679233,20.749,29.87232093679232,30.347320936792322,20.749,2,Large,2,LargeColossal,0.2
ministro hales,2032-12-01,84,bear,87.58032093679233,20.749,30.42432093679232,29.61932093679232,20.749,2,Large,2,LargeColossal,0.2
ojos del salado,2026-01-01,1,bear,0.30562944301744577,1.335,0.05362944301744588,0.5326294430174459,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2026-03-01,3,bear,0.27562944301744574,1.335,0.010629443017445839,0.5376294430174458,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2026-06-01,6,bear,1.7946294430174459,1.335,0.8026294430174459,0.5596294430174458,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2026-09-01,9,bear,0.0,1.335,0.0,0.5806294430174459,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2026-12-01,12,bear,2.946629443017446,1.335,1.120629443017446,0.5366294430174459,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2027-06-01,18,bear,2.4216294430174456,1.335,1.160629443017446,0.5086294430174458,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2027-12-01,24,bear,3.960629443017446,1.335,1.5166294430174458,0.4686294430174458,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2028-06-01,30,bear,3.227629443017446,1.335,1.434629443017446,0.5016294430174459,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2028-12-01,36,bear,3.7096294430174455,1.335,1.4206294430174458,0.4296294430174459,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2029-06-01,42,bear,4.726629443017446,1.335,1.6386294430174457,0.4646294430174458,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2029-12-01,48,bear,4.668629443017446,1.335,1.8876294430174458,0.3526294430174459,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2030-06-01,54,bear,5.590629443017446,1.335,2.282629443017446,0.28862944301744586,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2030-12-01,60,bear,5.171629443017446,1.335,2.157629443017446,0.29262944301744587,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2031-12-01,72,bear,5.222629443017446,1.335,1.729629443017446,0.3216294430174458,1.335,0,Small,0,SmallMed,0.2
ojos del salado,2032-12-01,84,bear,5.532629443017446,1.335,1.5136294430174457,0.27562944301744574,1.335,0,Small,0,SmallMed,0.2
otros,2026-01-01,1,bear,6.858933456703332,10.176,6.344933456703333,10.264933456703332,10.176,2,Large,2,LargeColossal,0.2
otros,2026-03-01,3,bear,6.061933456703334,10.176,5.119933456703333,9.812933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2026-06-01,6,bear,17.556933456703334,10.176,13.507933456703334,10.864933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2026-09-01,9,bear,3.836933456703333,10.176,1.3829334567033333,9.815933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2026-12-01,12,bear,30.069933456703332,10.176,17.669933456703333,9.931933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2027-06-01,18,bear,28.985933456703332,10.176,15.386933456703332,10.598933456703332,10.176,2,Large,2,LargeColossal,0.2
otros,2027-12-01,24,bear,28.476933456703332,10.176,17.58993345670333,10.354933456703332,10.176,2,Large,2,LargeColossal,0.2
otros,2028-06-01,30,bear,26.761933456703332,10.176,15.841933456703334,10.984933456703335,10.176,2,Large,2,LargeColossal,0.2
otros,2028-12-01,36,bear,27.552933456703332,10.176,18.84893345670333,10.719933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2029-06-01,42,bear,32.424933456703336,10.176,18.061933456703333,11.027933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2029-12-01,48,bear,45.86193345670333,10.176,18.367933456703334,10.773933456703332,10.176,2,Large,2,LargeColossal,0.2
otros,2030-06-01,54,bear,49.49093345670334,10.176,18.471933456703333,10.707933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2030-12-01,60,bear,47.63093345670334,10.176,17.35393345670333,10.794933456703333,10.176,2,Large,2,LargeColossal,0.2
otros,2031-12-01,72,bear,48.388933456703334,10.176,17.761933456703332,11.658933456703334,10.176,2,Large,2,LargeColossal,0.2
otros,2032-12-01,84,bear,46.82693345670334,10.176,19.200933456703332,11.223933456703332,10.176,2,Large,2,LargeColossal,0.2
radomiro tomic,2026-01-01,1,bear,26.600894102444833,30.287,20.621894102444834,31.449894102444834,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2026-03-01,3,bear,21.846894102444836,30.287,13.310894102444836,33.182894102444834,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2026-06-01,6,bear,99.76589410244483,30.287,56.026894102444835,34.93989410244483,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2026-09-01,9,bear,19.285894102444836,30.287,12.912894102444836,31.183894102444835,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2026-12-01,12,bear,80.00789410244484,30.287,53.920894102444834,35.175894102444836,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2027-06-01,18,bear,74.34789410244484,30.287,53.89189410244484,39.063894102444834,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2027-12-01,24,bear,84.50189410244484,30.287,58.92789410244483,38.82089410244483,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2028-06-01,30,bear,73.27389410244483,30.287,60.46489410244484,41.487894102444834,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2028-12-01,36,bear,83.33789410244484,30.287,57.83689410244484,43.00089410244483,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2029-06-01,42,bear,134.27689410244483,30.287,63.517894102444835,50.514894102444835,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2029-12-01,48,bear,136.23989410244482,30.287,60.742894102444836,53.825894102444835,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2030-06-01,54,bear,151.12789410244483,30.287,65.62289410244483,55.19289410244483,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2030-12-01,60,bear,148.37689410244482,30.287,61.36989410244483,54.96089410244483,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2031-12-01,72,bear,154.36889410244484,30.287,61.77789410244483,59.54689410244484,30.287,3,Colossal,2,LargeColossal,0.2
radomiro tomic,2032-12-01,84,bear,147.17489410244482,30.287,63.18389410244483,63.01089410244484,30.287,3,Colossal,2,LargeColossal,0.2
salvador,2026-01-01,1,bear,9.427491163525506,11.498,1.632491163525506,9.893491163525505,11.498,0,Small,2,SmallMed,0.2
salvador,2026-03-01,3,bear,9.407491163525506,11.498,3.089491163525506,9.641491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2026-06-01,6,bear,8.455491163525506,11.498,5.6284911635255055,10.141491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2026-09-01,9,bear,8.343491163525506,11.498,8.576491163525505,9.415491163525505,11.498,0,Small,2,SmallMed,0.2
salvador,2026-12-01,12,bear,7.742491163525505,11.498,7.340491163525506,8.490491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2027-06-01,18,bear,7.812491163525506,11.498,2.6924911635255055,8.741491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2027-12-01,24,bear,5.0194911635255055,11.498,1.2964911635255056,7.998491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2028-06-01,30,bear,4.356491163525506,11.498,0.5594911635255055,8.749491163525505,11.498,0,Small,2,SmallMed,0.2
salvador,2028-12-01,36,bear,3.121491163525506,11.498,1.6154911635255056,7.717491163525505,11.498,0,Small,2,SmallMed,0.2
salvador,2029-06-01,42,bear,2.6664911635255057,11.498,4.326491163525506,8.343491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2029-12-01,48,bear,2.853491163525506,11.498,0.890491163525506,7.415491163525505,11.498,0,Small,2,SmallMed,0.2
salvador,2030-06-01,54,bear,3.877491163525506,11.498,0.7204911635255056,8.169491163525505,11.498,0,Small,2,SmallMed,0.2
salvador,2030-12-01,60,bear,8.207491163525505,11.498,0.7464911635255058,7.286491163525506,11.498,0,Small,2,SmallMed,0.2
salvador,2031-12-01,72,bear,14.310491163525505,11.498,0.777491163525506,7.166491163525507,11.498,0,Small,2,SmallMed,0.2
salvador,2032-12-01,84,bear,13.281491163525505,11.498,1.1064911635255057,7.1204911635255055,11.498,0,Small,2,SmallMed,0.2
sierra gorda,2026-01-01,1,bear,14.49048909423391,14.86,13.49948909423391,16.181489094233907,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2026-03-01,3,bear,13.93048909423391,14.86,12.67648909423391,15.77548909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2026-06-01,6,bear,25.57848909423391,14.86,17.859489094233908,20.89848909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2026-09-01,9,bear,9.216489094233909,14.86,7.262489094233908,16.08448909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2026-12-01,12,bear,39.93148909423391,14.86,28.163489094233906,23.841489094233907,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2027-06-01,18,bear,50.536489094233914,14.86,22.371489094233908,24.79048909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2027-12-01,24,bear,45.77648909423391,14.86,26.183489094233906,26.399489094233907,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2028-06-01,30,bear,48.90148909423391,14.86,25.47648909423391,27.118489094233908,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2028-12-01,36,bear,45.74548909423391,14.86,24.83448909423391,25.17748909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2029-06-01,42,bear,57.86548909423391,14.86,26.158489094233907,28.530489094233907,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2029-12-01,48,bear,65.7904890942339,14.86,27.426489094233908,30.815489094233907,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2030-06-01,54,bear,78.4214890942339,14.86,26.93848909423391,37.722489094233914,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2030-12-01,60,bear,73.9004890942339,14.86,26.803489094233907,41.00448909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2031-12-01,72,bear,74.4544890942339,14.86,26.509489094233906,36.69648909423391,14.86,2,Large,1,LargeColossal,0.2
sierra gorda,2032-12-01,84,bear,71.35448909423391,14.86,26.84848909423391,37.518489094233914,14.86,2,Large,1,LargeColossal,0.2
zaldivar,2026-01-01,1,bear,6.5286046607644,9.391,4.635604660764401,8.1176046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2026-03-01,3,bear,6.946604660764401,9.391,3.664604660764401,8.7396046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2026-06-01,6,bear,9.1806046607644,9.391,11.1796046607644,10.4066046607644,9.391,1,Medium,1,SmallMed,0.2
