Origin,Horizonte,Mine,Segment,Actual,Pred,Naive
2020-10-01,24,candelaria,LC,7.651,9.636000119450033,9.4
2020-10-01,24,caserones,LC,10.426297993513188,10.167704783926412,10.228
2020-10-01,24,centinela_oxidos,SM,9.618,7.554647778785013,7.6
2020-10-01,24,centinela_sulfuros,LC,14.262,13.915653605532098,10.9
2020-10-01,24,cerro colorado,SM,4.357,4.826590971033629,4.516
2020-10-01,24,chuquicamata,LC,22.285,19.22864568352369,34.7
2020-10-01,24,collahuasi,LC,44.931,47.2217505583608,50.957
2020-10-01,24,el abra,SM,9.299,7.053747867127704,8.366
2020-10-01,24,el soldado,SM,5.035,3.7469997179693633,4.242
2020-10-01,24,el teniente,LC,38.725,33.01730661175178,41.849
2020-10-01,24,escondida,LC,99.734,93.91470715042945,108.036
2020-10-01,24,franke,SM,1.233,0.9630355384137448,1.468
2020-10-01,24,gabriela mistral,SM,7.042,8.811379161857255,10.93
2020-10-01,24,lomas bayas,SM,5.87,5.720185556223192,6.229
2020-10-01,24,los bronces,LC,29.719,20.320642730270464,28.743
2020-10-01,24,los pelambres,LC,30.96,25.262318675599452,24.898
2020-10-01,24,mantos blancos,SM,4.532,3.7613100508546435,3.965
2020-10-01,24,mantoverde,SM,3.311,4.502130348139082,3.915
2020-10-01,24,ministro hales,LC,14.433,12.339256705344399,15.143
2020-10-01,24,ojos del salado,SM,1.1384098842376669,1.781789879841189,2.585
2020-10-01,24,otros,LC,9.450314989185712,11.154359070577753,11.847238
2020-10-01,24,radomiro tomic,LC,26.986,24.10932133052516,21.219
2020-10-01,24,salvador,SM,3.753,3.528225243172365,7.859
2020-10-01,24,sierra gorda,LC,14.885564678817758,12.653382827102483,9.162
2020-10-01,24,zaldivar,SM,7.461,6.966695820620405,10.582
2020-10-01,30,andacollo,SM,3.377,3.518536587754958,2.1
2020-10-01,30,andina,LC,8.61,14.047854837364058,12.111
2020-10-01,30,antucoya,SM,5.771,6.1171135929095355,3.4
2020-10-01,30,atacama kozan,SM,1.374,1.06283764537482,1.2
2020-10-01,30,candelaria,LC,10.574,9.787006555187608,9.4
2020-10-01,30,caserones,LC,9.161,10.114150590864183,10.228
2020-10-01,30,centinela_oxidos,SM,6.065934,7.476086030035961,7.6
2020-10-01,30,centinela_sulfuros,LC,12.806759283752966,13.85468293451631,10.9
2020-10-01,30,cerro colorado,SM,4.269,4.416386471168417,4.516
2020-10-01,30,chuquicamata,LC,12.386,18.231978468511173,34.7
2020-10-01,30,collahuasi,LC,41.541,45.56813058191093,50.957
2020-10-01,30,el abra,SM,8.209,7.260574984223842,8.366
2020-10-01,30,el soldado,SM,3.913,3.7838206429182453,4.242
2020-10-01,30,el teniente,LC,26.417,31.637279520233058,41.849
2020-10-01,30,escondida,LC,105.142,94.74989223637768,108.036
2020-10-01,30,franke,SM,1.171,0.9621243143295598,1.468
2020-10-01,30,gabriela mistral,SM,7.794,8.607340717235427,10.93
2020-10-01,30,lomas bayas,SM,4.378,5.6998203775697025,6.229
2020-10-01,30,los bronces,LC,19.842,19.286830144474152,28.743
2020-10-01,30,los pelambres,LC,19.068,25.271609949995785,24.898
2020-10-01,30,mantos blancos,SM,4.25,3.8044366845616144,3.965
2020-10-01,30,mantoverde,SM,2.846,4.669507122269417,3.915
2020-10-01,30,ministro hales,LC,11.182,11.931067629402483,15.143
2020-10-01,30,ojos del salado,SM,1.243,1.6585934659013017,2.585
2020-10-01,30,otros,LC,11.856488506198836,10.795659742144085,11.847238
2020-10-01,30,radomiro tomic,LC,24.518,24.147714476135683,21.219
2020-10-01,30,salvador,SM,1.586,3.4933420097208865,7.859
2020-10-01,30,sierra gorda,LC,12.653,12.462330109403249,9.162
2020-10-01,30,zaldivar,SM,6.781,6.738988580775985,10.582
2020-10-01,36,andacollo,SM,3.902,3.51340765507633,2.1
2020-10-01,36,andina,LC,16.308,13.981042412719615,12.111
2020-10-01,36,antucoya,SM,7.18,6.169314329157041,3.4
2020-10-01,36,atacama kozan,SM,1.207,1.0647306715272582,1.2
2020-10-01,36,candelaria,LC,10.825,9.864423038932497,9.4
2020-10-01,36,caserones,LC,9.659,10.015746517235067,10.228
2020-10-01,36,centinela_oxidos,SM,7.511,7.397732258730732,7.6
2020-10-01,36,centinela_sulfuros,LC,15.955,13.189082658767116,10.9
2020-10-01,36,cerro colorado,SM,1.256,4.276665436363728,4.516
2020-10-01,36,chuquicamata,LC,23.173,18.574396212394785,34.7
2020-10-01,36,collahuasi,LC,54.803,44.620998696988764,50.957
2020-10-01,36,el abra,SM,8.137,7.415400562655407,8.366
2020-10-01,36,el soldado,SM,2.476,3.781048608897594,4.242
2020-10-01,36,el teniente,LC,31.479,31.147494368449557,41.849
2020-10-01,36,escondida,LC,88.354,95.92797377753709,108.036
2020-10-01,36,franke,SM,1.16,0.9457594486511273,1.468
2020-10-01,36,gabriela mistral,SM,10.527,8.679862450199716,10.93
2020-10-01,36,lomas bayas,SM,6.002,5.718822899653855,6.229
2020-10-01,36,los bronces,LC,20.227,17.900764482706315,28.743
2020-10-01,36,los pelambres,LC,28.023,25.20939736137037,24.898
2020-10-01,36,mantos blancos,SM,4.045,3.7982351360031053,3.965
2020-10-01,36,mantoverde,SM,3.007,4.78900264165658,3.915
2020-10-01,36,ministro hales,LC,14.909,11.45665283884341,15.143
2020-10-01,36,ojos del salado,SM,1.385,1.5299253146937868,2.585
2020-10-01,36,otros,LC,12.753735280653318,10.749329677470245,11.847238
2020-10-01,36,radomiro tomic,LC,22.463,24.14243999301268,21.219
2020-10-01,36,salvador,SM,0.534,3.064856121443225,7.859
2020-10-01,36,sierra gorda,LC,11.191,12.255287467122608,9.162
2020-10-01,36,zaldivar,SM,7.572,6.5654933472903645,10.582
2020-10-01,42,andacollo,SM,2.507,3.5001451363503335,2.1
2020-10-01,42,andina,LC,14.54,13.859615308856284,12.111
2020-10-01,42,antucoya,SM,6.592,6.256308512473542,3.4
2020-10-01,42,atacama kozan,SM,0.668,1.0541983728952138,1.2
2020-10-01,42,candelaria,LC,8.25,10.060984018381385,9.4
2020-10-01,42,caserones,LC,7.891,9.83595359190247,10.228
2020-10-01,42,centinela_oxidos,SM,8.98,7.287085889536089,7.6
2020-10-01,42,centinela_sulfuros,LC,6.862,13.239097930559087,10.9
2020-10-01,42,cerro colorado,SM,0.0,3.846340971142139,4.516
2020-10-01,42,chuquicamata,LC,19.64,18.120630003988843,34.7
2020-10-01,42,collahuasi,LC,42.269,43.3333110797458,50.957
2020-10-01,42,el abra,SM,7.871,7.580331996368137,8.366
2020-10-01,42,el soldado,SM,4.14,3.8093081309932764,4.242
2020-10-01,42,el teniente,LC,17.851,29.84789804502069,41.849
2020-10-01,42,escondida,LC,97.98,97.20432119976111,108.036
2020-10-01,42,franke,SM,0.971,0.9399493599351407,1.468
2020-10-01,42,gabriela mistral,SM,10.19,8.433348029439308,10.93
2020-10-01,42,lomas bayas,SM,5.7,5.688058325283757,6.229
2020-10-01,42,los bronces,LC,18.82,16.44366828616094,28.743
2020-10-01,42,los pelambres,LC,27.865,25.14366376600299,24.898
2020-10-01,42,mantos blancos,SM,3.39,3.8887583792151013,3.965
2020-10-01,42,mantoverde,SM,2.62,4.9657148898914425,3.915
2020-10-01,42,ministro hales,LC,6.202,11.211054484963157,15.143
2020-10-01,42,ojos del salado,SM,0.707,1.3775925390228094,2.585
2020-10-01,42,otros,LC,9.066,10.437927517107253,11.847238
2020-10-01,42,radomiro tomic,LC,18.23,24.206593578889684,21.219
2020-10-01,42,salvador,SM,0.0,2.6188869159926553,7.859
2020-10-01,42,sierra gorda,LC,9.51,12.043908718986492,9.162
2020-10-01,42,zaldivar,SM,6.502,6.382156735031646,10.582
2020-10-01,48,andacollo,SM,4.947,3.490053299885484,2.1
2020-10-01,48,andina,LC,12.658,13.893181100163229,12.111
2020-10-01,48,antucoya,SM,6.938,6.223471983291587,3.4
2020-10-01,48,atacama kozan,SM,1.234,1.0444196348820816,1.2
2020-10-01,48,candelaria,LC,16.627,10.252918913175172,9.4
2020-10-01,48,caserones,LC,10.004,9.79933367472525,10.228
2020-10-01,48,centinela_oxidos,SM,7.89,7.313565106205907,7.6
2020-10-01,48,centinela_sulfuros,LC,14.916,13.163364697725548,10.9
2020-10-01,48,cerro colorado,SM,0.0,3.380849650591058,4.516
2020-10-01,48,chuquicamata,LC,24.782,17.686633249401996,34.7
2020-10-01,48,collahuasi,LC,49.545,42.40346527461963,50.957
2020-10-01,48,el abra,SM,9.686,7.7314082052236355,8.366
2020-10-01,48,el soldado,SM,4.194,3.856648955037835,4.242
2020-10-01,48,el teniente,LC,35.989,29.025242180846963,41.849
2020-10-01,48,escondida,LC,107.976,99.86075689752364,108.036
2020-10-01,48,franke,SM,1.159,0.9339881650653689,1.468
2020-10-01,48,gabriela mistral,SM,9.403,8.506764764369342,10.93
2020-10-01,48,lomas bayas,SM,6.359,5.6721288508945875,6.229
2020-10-01,48,los bronces,LC,12.035,14.81754754082177,28.743
2020-10-01,48,los pelambres,LC,30.123,25.088977310019434,24.898
2020-10-01,48,mantos blancos,SM,4.463,4.1517584892952195,3.965
2020-10-01,48,mantoverde,SM,6.30192595419825,5.2273159227628385,3.915
2020-10-01,48,ministro hales,LC,13.816,10.924962226266835,15.143
2020-10-01,48,ojos del salado,SM,1.683,1.257713277603275,2.585
2020-10-01,48,otros,LC,9.861,10.30047683513752,11.847238
2020-10-01,48,radomiro tomic,LC,21.542,24.285326095282457,21.219
2020-10-01,48,salvador,SM,1.684,2.2643003871997482,7.859
2020-10-01,48,sierra gorda,LC,12.894,11.797599452134696,9.162
2020-10-01,48,zaldivar,SM,7.392,6.266799495977473,10.582
2020-10-01,54,andacollo,SM,4.935,3.4855640490174844,2.1
2020-10-01,54,andina,LC,11.863,13.947317715383758,12.111
2020-10-01,54,antucoya,SM,6.258,6.282818789579984,3.4
2020-10-01,54,atacama kozan,SM,0.923,1.033400810657652,1.2
2020-10-01,54,candelaria,LC,12.069,10.454894102411648,9.4
2020-10-01,54,caserones,LC,8.984,9.794953852647915,10.228
2020-10-01,54,centinela_oxidos,SM,6.133,7.234651389699627,7.6
2020-10-01,54,centinela_sulfuros,LC,13.707,12.928667524676683,10.9
2020-10-01,54,cerro colorado,SM,0.0,2.982721357291173,4.516
2020-10-01,54,chuquicamata,LC,18.365,16.96899737661892,34.7
2020-10-01,54,collahuasi,LC,36.567,40.536058509623466,50.957
2020-10-01,54,el abra,SM,8.357,7.80698529967402,8.366
2020-10-01,54,el soldado,SM,3.975,3.872575866876866,4.242
2020-10-01,54,el teniente,LC,31.068,27.90149793715909,41.849
2020-10-01,54,escondida,LC,128.36,102.1800491305504,108.036
2020-10-01,54,franke,SM,1.002,0.9294779064952897,1.468
2020-10-01,54,gabriela mistral,SM,6.616,8.313004748055475,10.93
2020-10-01,54,lomas bayas,SM,5.221,5.662607041819743,6.229
2020-10-01,54,los bronces,LC,12.278,14.000878995656103,28.743
2020-10-01,54,los pelambres,LC,24.881,24.984846779932766,24.898
2020-10-01,54,mantos blancos,SM,5.369,4.066557748967611,3.965
2020-10-01,54,mantoverde,SM,7.329,5.902645848639651,3.915
2020-10-01,54,ministro hales,LC,10.381,10.454793415378031,15.143
2020-10-01,54,ojos del salado,SM,1.854,1.1377053836563829,2.585
2020-10-01,54,otros,LC,8.842999999999998,10.212626022094618,11.847238
2020-10-01,54,radomiro tomic,LC,24.124,24.363920863861114,21.219
2020-10-01,54,salvador,SM,3.14,2.1910661911365583,7.859
2020-10-01,54,sierra gorda,LC,12.007,11.593829081349272,9.162
2020-10-01,54,zaldivar,SM,5.059,6.070899254482576,10.582
2020-10-01,60,andacollo,SM,5.277,3.4909939629496027,2.1
2020-10-01,60,andina,LC,12.346,13.994647410177802,12.111
2020-10-01,60,antucoya,SM,7.336,6.3801978247719555,3.4
2020-10-01,60,atacama kozan,SM,1.019,1.0287517081035396,1.2
2020-10-01,60,candelaria,LC,10.193,10.684324290052908,9.4
2020-10-01,60,caserones,LC,10.893,9.549165402463775,10.228
2020-10-01,60,centinela_oxidos,SM,4.625,7.190418288954696,7.6
2020-10-01,60,centinela_sulfuros,LC,17.195,12.467777454080077,10.9
2020-10-01,60,cerro colorado,SM,0.0,2.641847784970544,4.516
2020-10-01,60,chuquicamata,LC,20.314,17.07430588568849,34.7
2020-10-01,60,collahuasi,LC,35.015,39.213353596901676,50.957
2020-10-01,60,el abra,SM,6.321,8.072030718375139,8.366
2020-10-01,60,el soldado,SM,2.765,3.8781948662938954,4.242
2020-10-01,60,el teniente,LC,22.708,27.17972294488876,41.849
2020-10-01,60,escondida,LC,120.612,104.98259120904237,108.036
2020-10-01,60,franke,SM,0.841,0.9320176322553533,1.468
2020-10-01,60,gabriela mistral,SM,7.258,8.412543179259943,10.93
2020-10-01,60,lomas bayas,SM,5.617,5.67850288330877,6.229
2020-10-01,60,los bronces,LC,14.25,13.090308116830709,28.743
2020-10-01,60,los pelambres,LC,26.943,24.909622214718716,24.898
2020-10-01,60,mantos blancos,SM,6.011,4.120575608710426,3.965
2020-10-01,60,mantoverde,SM,5.935392883080209,6.494510350882193,3.915
2020-10-01,60,ministro hales,LC,13.223,9.948364725056187,15.143
2020-10-01,60,ojos del salado,SM,1.335,1.0249828201906261,2.585
2020-10-01,60,otros,LC,9.988,10.108089391752051,11.847238
2020-10-01,60,radomiro tomic,LC,23.595,24.447875930814234,21.219
2020-10-01,60,salvador,SM,3.372,2.49220826627299,7.859
2020-10-01,60,sierra gorda,LC,12.511,11.397122405161817,9.162
2020-10-01,60,zaldivar,SM,6.86,5.817286124858417,10.582
2021-04-01,6,andacollo,SM,3.734,3.6573239758156277,4.921
2021-04-01,6,andina,LC,17.434,14.355719352239035,12.324
2021-04-01,6,antucoya,SM,6.489,6.106416235758641,6.877
2021-04-01,6,atacama kozan,SM,1.178,1.1283804657469068,1.105
2021-04-01,6,candelaria,LC,11.584,9.637233774124047,7.808
2021-04-01,6,caserones,LC,12.675,10.275349876879146,10.122
2021-04-01,6,centinela_oxidos,SM,8.114,7.5667800461183035,7.858
2021-04-01,6,centinela_sulfuros,LC,14.5,13.966902436618733,11.087
2021-04-01,6,cerro colorado,SM,5.045,5.117455885431179,5.278
2021-04-01,6,chuquicamata,LC,18.941,24.267287556239896,30.402
2021-04-01,6,collahuasi,LC,49.525,52.969890115420476,54.085
2021-04-01,6,el abra,SM,7.751,6.497899098361169,6.075
2021-04-01,6,el soldado,SM,3.529,3.641254047764498,3.659
2021-04-01,6,el teniente,LC,37.414,36.74706021634412,36.605
2021-04-01,6,escondida,LC,84.651,92.8447629978841,102.641
2021-04-01,6,franke,SM,1.04,1.0598999199567207,1.125
2021-04-01,6,gabriela mistral,SM,9.616,8.998611280809175,8.541
2021-04-01,6,lomas bayas,SM,5.3,5.924615972573483,6.091
2021-04-01,6,los bronces,LC,27.684,26.365006420462315,24.731
2021-04-01,6,los pelambres,LC,20.373,26.538265226311648,31.17
2021-04-01,6,mantos blancos,SM,3.53,3.6167024166722443,3.282
2021-04-01,6,mantoverde,SM,4.92,3.4265480284068746,3.235
2021-04-01,6,ministro hales,LC,12.222,14.492688390974115,10.118
2021-04-01,6,ojos del salado,SM,2.402,2.3442374895836524,2.08
2021-04-01,6,otros,LC,12.480114,11.151111582150833,12.587
2021-04-01,6,radomiro tomic,LC,34.15,23.703928010585603,20.468
2021-04-01,6,salvador,SM,4.293,4.053268222933185,6.159
2021-04-01,6,sierra gorda,LC,13.341,15.534545928802867,10.868
2021-04-01,6,zaldivar,SM,8.094,8.110727192505125,8.302
2021-04-01,9,andacollo,SM,3.061,3.634024459549511,4.921
2021-04-01,9,andina,LC,18.84,14.351744038935378,12.324
2021-04-01,9,antucoya,SM,6.486,6.170505709229316,6.877
2021-04-01,9,atacama kozan,SM,0.886,1.1420425379287518,1.105
2021-04-01,9,candelaria,LC,12.325,9.71392585680871,7.808
2021-04-01,9,caserones,LC,12.422,10.252282757075363,10.122
2021-04-01,9,centinela_oxidos,SM,7.583,7.5605744551911735,7.858
2021-04-01,9,centinela_sulfuros,LC,12.413,13.928666378992279,11.087
2021-04-01,9,cerro colorado,SM,3.933,5.280571326645511,5.278
2021-04-01,9,chuquicamata,LC,16.401,22.72791286303434,30.402
2021-04-01,9,collahuasi,LC,51.336,51.464473483889094,54.085
2021-04-01,9,el abra,SM,5.718,6.667175991734231,6.075
2021-04-01,9,el soldado,SM,2.894,3.6370954311186714,3.659
2021-04-01,9,el teniente,LC,34.199,36.43086282833827,36.605
2021-04-01,9,escondida,LC,81.0,93.06138625210482,102.641
2021-04-01,9,franke,SM,0.864,1.0408101250428938,1.125
2021-04-01,9,gabriela mistral,SM,10.29,8.569650412676289,8.541
2021-04-01,9,lomas bayas,SM,6.004,5.974080822149448,6.091
2021-04-01,9,los bronces,LC,20.04,26.58069185853151,24.731
2021-04-01,9,los pelambres,LC,18.115,26.44245662984918,31.17
2021-04-01,9,mantos blancos,SM,3.453,3.5794067392159343,3.282
2021-04-01,9,mantoverde,SM,4.106,3.688262923675329,3.235
2021-04-01,9,ministro hales,LC,11.635,14.209973669910852,10.118
2021-04-01,9,ojos del salado,SM,2.323,2.1735070642244354,2.08
2021-04-01,9,otros,LC,11.546456999999998,10.999213323762776,12.587
2021-04-01,9,radomiro tomic,LC,20.479,23.79613872286325,20.468
2021-04-01,9,salvador,SM,1.607,4.473621264137295,6.159
2021-04-01,9,sierra gorda,LC,14.5,15.411621956537333,10.868
2021-04-01,9,zaldivar,SM,8.261,8.065955066681799,8.302
2021-04-01,12,andacollo,SM,4.293,3.627560263089311,4.921
2021-04-01,12,andina,LC,12.175,14.150789534685712,12.324
2021-04-01,12,antucoya,SM,6.143,6.16474086382365,6.877
2021-04-01,12,atacama kozan,SM,1.047,1.112701514785762,1.105
2021-04-01,12,candelaria,LC,12.4,9.869660411469306,7.808
2021-04-01,12,caserones,LC,8.945,10.142874902240782,10.122
2021-04-01,12,centinela_oxidos,SM,8.0,7.6309782896898675,7.858
2021-04-01,12,centinela_sulfuros,LC,10.4,13.564832017837942,11.087
2021-04-01,12,cerro colorado,SM,4.8,5.103647677788742,5.278
2021-04-01,12,chuquicamata,LC,21.753,23.357914432377093,30.402
2021-04-01,12,collahuasi,LC,41.9,51.646709048614326,54.085
2021-04-01,12,el abra,SM,5.6,6.827155781547336,6.075
2021-04-01,12,el soldado,SM,2.278,3.6725120885357754,3.659
2021-04-01,12,el teniente,LC,31.567,35.70262899898047,36.605
2021-04-01,12,escondida,LC,87.9,92.99299248388917,102.641
2021-04-01,12,franke,SM,0.661,1.0396671470170697,1.125
2021-04-01,12,gabriela mistral,SM,10.25,8.658140295289696,8.541
2021-04-01,12,lomas bayas,SM,5.491,5.949933365114829,6.091
2021-04-01,12,los bronces,LC,16.419,25.25948967574866,24.731
2021-04-01,12,los pelambres,LC,20.1,26.06345217826333,31.17
2021-04-01,12,mantos blancos,SM,4.141,3.718374261719902,3.282
2021-04-01,12,mantoverde,SM,4.271,3.712634360321788,3.235
2021-04-01,12,ministro hales,LC,12.149,14.019966625772328,10.118
2021-04-01,12,ojos del salado,SM,1.503,2.146451032387918,2.08
2021-04-01,12,otros,LC,11.941515,10.93509212422592,12.587
2021-04-01,12,radomiro tomic,LC,25.491,23.744596011243384,20.468
2021-04-01,12,salvador,SM,2.85,3.9978116789250966,6.159
2021-04-01,12,sierra gorda,LC,13.015,15.386167502429444,10.868
2021-04-01,12,zaldivar,SM,7.1,8.004059407488548,8.302
2021-04-01,18,andacollo,SM,3.961,3.6301179913338504,4.921
2021-04-01,18,andina,LC,11.063,14.119724145480758,12.324
2021-04-01,18,antucoya,SM,7.356126,6.225220790112374,6.877
2021-04-01,18,atacama kozan,SM,1.176,1.1072992772846229,1.105
2021-04-01,18,candelaria,LC,7.651,10.097978894805125,7.808
2021-04-01,18,caserones,LC,10.426297993513188,10.174430942368112,10.122
2021-04-01,18,centinela_oxidos,SM,9.618,7.602994057672543,7.858
2021-04-01,18,centinela_sulfuros,LC,14.262,13.379968798242846,11.087
2021-04-01,18,cerro colorado,SM,4.357,5.001988793104494,5.278
2021-04-01,18,chuquicamata,LC,22.285,23.40790108315515,30.402
2021-04-01,18,collahuasi,LC,44.931,50.78944442404265,54.085
2021-04-01,18,el abra,SM,9.299,7.089822926544241,6.075
2021-04-01,18,el soldado,SM,5.035,3.710799609443865,3.659
2021-04-01,18,el teniente,LC,38.725,34.876026207081516,36.605
2021-04-01,18,escondida,LC,99.734,94.80434649385127,102.641
2021-04-01,18,franke,SM,1.233,1.0154665109377585,1.125
2021-04-01,18,gabriela mistral,SM,7.042,8.79143455674767,8.541
2021-04-01,18,lomas bayas,SM,5.87,5.963698224880394,6.091
2021-04-01,18,los bronces,LC,29.719,23.103814241214998,24.731
2021-04-01,18,los pelambres,LC,30.96,25.634874117536285,31.17
2021-04-01,18,mantos blancos,SM,4.532,3.759181008421525,3.282
2021-04-01,18,mantoverde,SM,3.311,3.8731131623422614,3.235
2021-04-01,18,ministro hales,LC,14.433,13.468550993467803,10.118
2021-04-01,18,ojos del salado,SM,1.1384098842376669,2.020058894487908,2.08
2021-04-01,18,otros,LC,9.450314989185712,10.876535002525602,12.587
2021-04-01,18,radomiro tomic,LC,26.986,24.097381551076477,20.468
2021-04-01,18,salvador,SM,3.753,3.625638869133481,6.159
2021-04-01,18,sierra gorda,LC,14.885564678817758,15.11815933784428,10.868
2021-04-01,18,zaldivar,SM,7.461,7.8779623999499275,8.302
2021-04-01,24,andacollo,SM,3.377,3.5788192251102484,4.921
2021-04-01,24,andina,LC,8.61,14.032416146644323,12.324
2021-04-01,24,antucoya,SM,5.771,6.199634990850307,6.877
2021-04-01,24,atacama kozan,SM,1.374,1.0839973205109934,1.105
2021-04-01,24,candelaria,LC,10.574,10.281024894070727,7.808
2021-04-01,24,caserones,LC,9.161,10.341302038758386,10.122
2021-04-01,24,centinela_oxidos,SM,6.065934,7.596232990761912,7.858
2021-04-01,24,centinela_sulfuros,LC,12.806759283752966,13.089024499759152,11.087
2021-04-01,24,cerro colorado,SM,4.269,4.566165359046102,5.278
2021-04-01,24,chuquicamata,LC,12.386,22.229734651086083,30.402
2021-04-01,24,collahuasi,LC,41.541,49.49376960147824,54.085
2021-04-01,24,el abra,SM,8.209,7.352417874297669,6.075
2021-04-01,24,el soldado,SM,3.913,3.728828983438941,3.659
2021-04-01,24,el teniente,LC,26.417,33.878330978760346,36.605
2021-04-01,24,escondida,LC,105.142,96.21574504504326,102.641
2021-04-01,24,franke,SM,1.171,1.0063456903734869,1.125
2021-04-01,24,gabriela mistral,SM,7.794,8.510362727558356,8.541
2021-04-01,24,lomas bayas,SM,4.378,5.96636204026417,6.091
2021-04-01,24,los bronces,LC,19.842,22.372809351882644,24.731
2021-04-01,24,los pelambres,LC,19.068,25.57675443282437,31.17
2021-04-01,24,mantos blancos,SM,4.25,3.774954582750138,3.282
2021-04-01,24,mantoverde,SM,2.846,3.9710253126459256,3.235
2021-04-01,24,ministro hales,LC,11.182,12.932080162850164,10.118
2021-04-01,24,ojos del salado,SM,1.243,1.9165067074344877,2.08
2021-04-01,24,otros,LC,11.856488506198836,10.98473600727602,12.587
2021-04-01,24,radomiro tomic,LC,24.518,24.20435450102235,20.468
2021-04-01,24,salvador,SM,1.586,3.2831209937720303,6.159
2021-04-01,24,sierra gorda,LC,12.653,14.888307160639119,10.868
2021-04-01,24,zaldivar,SM,6.781,7.7291163881946625,8.302
2021-04-01,30,andacollo,SM,3.902,3.5336847512950618,4.921
2021-04-01,30,andina,LC,16.308,14.026395626532556,12.324
2021-04-01,30,antucoya,SM,7.18,6.379774414863818,6.877
2021-04-01,30,atacama kozan,SM,1.207,1.0795664548147346,1.105
2021-04-01,30,candelaria,LC,10.825,10.516114982785654,7.808
2021-04-01,30,caserones,LC,9.659,10.353481388048111,10.122
2021-04-01,30,centinela_oxidos,SM,7.511,7.54058494739003,7.858
2021-04-01,30,centinela_sulfuros,LC,15.955,12.864562550363184,11.087
2021-04-01,30,cerro colorado,SM,1.256,4.215217501510105,5.278
2021-04-01,30,chuquicamata,LC,23.173,21.955756315743752,30.402
2021-04-01,30,collahuasi,LC,54.803,48.04684702153162,54.085
2021-04-01,30,el abra,SM,8.137,7.595580205777812,6.075
2021-04-01,30,el soldado,SM,2.476,3.7617061019742177,3.659
2021-04-01,30,el teniente,LC,31.479,32.81169330969873,36.605
2021-04-01,30,escondida,LC,88.354,97.59632817367512,102.641
2021-04-01,30,franke,SM,1.16,1.0044097502840095,1.125
2021-04-01,30,gabriela mistral,SM,10.527,8.672360470520323,8.541
2021-04-01,30,lomas bayas,SM,6.002,5.990816734211168,6.091
2021-04-01,30,los bronces,LC,20.227,20.73230156821014,24.731
2021-04-01,30,los pelambres,LC,28.023,24.95855922796096,31.17
2021-04-01,30,mantos blancos,SM,4.045,3.8529789853965934,3.282
2021-04-01,30,mantoverde,SM,3.007,4.057205251932368,3.235
2021-04-01,30,ministro hales,LC,14.909,12.41865951910473,10.118
2021-04-01,30,ojos del salado,SM,1.385,1.783087713112088,2.08
2021-04-01,30,otros,LC,12.753735280653318,10.536985112800211,12.587
2021-04-01,30,radomiro tomic,LC,22.463,24.2768332013263,20.468
2021-04-01,30,salvador,SM,0.534,3.1165266547575134,6.159
2021-04-01,30,sierra gorda,LC,11.191,14.626276000205511,10.868
2021-04-01,30,zaldivar,SM,7.572,7.571649143742646,8.302
2021-04-01,36,andacollo,SM,2.507,3.5486858372609857,4.921
2021-04-01,36,andina,LC,14.54,13.852124126178342,12.324
2021-04-01,36,antucoya,SM,6.592,6.392665752264791,6.877
2021-04-01,36,atacama kozan,SM,0.668,1.091219658158791,1.105
2021-04-01,36,candelaria,LC,8.25,10.728193166927387,7.808
2021-04-01,36,caserones,LC,7.891,10.268271913586803,10.122
2021-04-01,36,centinela_oxidos,SM,8.98,7.529717953609144,7.858
2021-04-01,36,centinela_sulfuros,LC,6.862,12.296560758198682,11.087
2021-04-01,36,cerro colorado,SM,0.0,3.7958430796763296,5.278
2021-04-01,36,chuquicamata,LC,19.64,21.248318060770014,30.402
2021-04-01,36,collahuasi,LC,42.269,47.19829412275288,54.085
2021-04-01,36,el abra,SM,7.871,7.845470643168149,6.075
2021-04-01,36,el soldado,SM,4.14,3.7794364430374343,3.659
2021-04-01,36,el teniente,LC,17.851,31.88953207118894,36.605
2021-04-01,36,escondida,LC,97.98,97.21547670247979,102.641
2021-04-01,36,franke,SM,0.971,0.9908509517914762,1.125
2021-04-01,36,gabriela mistral,SM,10.19,8.354507850646602,8.541
2021-04-01,36,lomas bayas,SM,5.7,5.992462718912891,6.091
2021-04-01,36,los bronces,LC,18.82,19.337927101804365,24.731
2021-04-01,36,los pelambres,LC,27.865,25.06951737075077,31.17
2021-04-01,36,mantos blancos,SM,3.39,3.8946588391122794,3.282
2021-04-01,36,mantoverde,SM,2.62,4.228642469940356,3.235
2021-04-01,36,ministro hales,LC,6.202,11.880794864598107,10.118
2021-04-01,36,ojos del salado,SM,0.707,1.665607405255908,2.08
2021-04-01,36,otros,LC,9.066,10.500311900425723,12.587
2021-04-01,36,radomiro tomic,LC,18.23,24.256103142369636,20.468
2021-04-01,36,salvador,SM,0.0,2.714273382784947,6.159
2021-04-01,36,sierra gorda,LC,9.51,14.35640881546467,10.868
2021-04-01,36,zaldivar,SM,6.502,7.42996319272006,8.302
2021-04-01,42,andacollo,SM,4.947,3.5026873037135133,4.921
2021-04-01,42,andina,LC,12.658,13.770604311997282,12.324
2021-04-01,42,antucoya,SM,6.938,6.545496421583522,6.877
2021-04-01,42,atacama kozan,SM,1.234,1.0950927576749734,1.105
2021-04-01,42,candelaria,LC,16.627,10.932714553485633,7.808
2021-04-01,42,caserones,LC,10.004,10.170631895675372,10.122
