NOMBRE,PROPIEDAD,TIPO,COMBUSTIBL,POTENCIAMW,FECH_CREA,Longitude,Latitude,FUENTE
CALLE LARGA,PMGD CALLE LARGA SPA,FOTOVOLTAICO,NO APLICA,2.97,2018-09-30,-70.61154312499997,-32.88314745099996,Solares
OLIVIER,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,2.4,2022-06-30,-70.68878426899994,-30.034999890999984,Solares
EL NANDU,PFV EL NANDU SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-70.36354694399995,-27.32904614299997,Solares
PUNTA BAJA SOLAR,SONNEDIX PARQUE SOLAR PUNTA COLORADA SPA,FOTOVOLTAICO,NO APLICA,1.985,2018-09-30,-71.04715904799997,-29.35817136399993,Solares
LAS TERRAZAS (ATACAMA),ENERGIA ATACAMA S.A.,FOTOVOLTAICO,NO APLICA,2.99,2014-12-10,-70.34079933199996,-27.62854151299996,Solares
LUDERS,GR LAUREL SPA,FOTOVOLTAICO,NO APLICA,2.9559,2018-06-30,-70.63167263999998,-33.99440899999996,Solares
LA PAZ,PLANTA SOLAR LA PAZ II SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-70.78923747599998,-33.36462302299998,Solares
HUAPE,FARMDO ENERGY CHILE SPA,FOTOVOLTAICO,NO APLICA,2.967,2020-12-31,-72.25131235999999,-36.60393121299995,Solares
MARIN,PMGD MAUCO SPA,FOTOVOLTAICO,NO APLICA,2.9558,2018-03-31,-70.73479019799998,-32.78726875399997,Solares
SANTUARIO SOLAR,PMGD SANTUARIO SPA,FOTOVOLTAICO,NO APLICA,2.9871,2017-12-31,-70.68840079499995,-32.89182858799995,Solares
LAS CHILCAS,LAS CHILCAS SOLAR SPA,FOTOVOLTAICO,NO APLICA,4.02,2021-06-30,-70.25645098999996,-18.53222780499993,Solares
PENCAHUE ESTE,PARQUE SOLAR PORVENIR SPA,FOTOVOLTAICO,NO APLICA,2.99,2021-05-31,-71.74444551399995,-35.404538558999946,Solares
QUILAPILUN,CHUNGUNGO S.A.,FOTOVOLTAICO,NO APLICA,112.385,2017-06-30,-70.68793057499994,-33.103695020999965,Solares
VERONA,VERONA SOLAR SPA,FOTOVOLTAICO,NO APLICA,0.04,2022-12-31,-71.17080501399994,-34.86164004099993,Solares
EA SF GRANEROS,ENERGIA RENOVABLE MARENGO SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-70.81247621199998,-34.12555662899996,Solares
ESPIGA DE ORO,ENERBLAN SPA,FOTOVOLTAICO,NO APLICA,2.7169,2023-12-31,-72.53474719099995,-37.59747415399994,Solares
ALTO SOLAR,ALTOS DE LA MANGA ENERGY SPA,FOTOVOLTAICO,NO APLICA,2.956,2018-09-30,-71.60217362099996,-33.89993645399994,Solares
EL PERAL,PSF EL PERAL SPA,FOTOVOLTAICO,NO APLICA,0.01,2021-06-30,-70.69450749299995,-33.74882162999995,Solares
ARIZTIA,FOTOVOLTAICA ARIZTIA SPA,FOTOVOLTAICO,NO APLICA,2.996,2018-09-30,-71.27277784099994,-32.31842489899998,Solares
LAS MOLLACAS,LAS MOLLACAS SPA,FOTOVOLTAICO,NO APLICA,2.905,2016-12-31,-71.22556442099994,-30.676327021999956,Solares
ROMA,PARQUE SOLAR ROMA SPA,FOTOVOLTAICO,NO APLICA,2.8,2022-12-31,-70.91868694199997,-34.57765550899995,Solares
GABRIELA,BRONTE SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-03-31,-70.69496165299995,-29.98178626699996,Solares
PENCAHUE,HIRUELA ENERGIA SPA,FOTOVOLTAICO,NO APLICA,4.0,2018-09-30,-71.81710196399996,-35.41901632399998,Solares
CANONES SUNLIGHT,LOS CANONES SUNLIGHT SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-71.17884175399996,-32.76224826299995,Solares
PARANAL,SAGESA S.A.,FOTOVOLTAICO,NO APLICA,4.0,2020-12-31,-70.29454373599998,-24.638477803999933,Solares
FOTOVOLT LIN,AILIN FOTOVOLTAICA SPA,FOTOVOLTAICO,NO APLICA,4.5,2021-12-31,-71.65673113299994,-35.82170245999998,Solares
JAURURO SOLAR,FOTOVOLTAICA JAURURO SPA,FOTOVOLTAICO,NO APLICA,2.7226,2019-03-31,-71.27117225699993,-32.45377219799997,Solares
LOS TILOS,PARQUE FOTOVOLTAICO OCOA II SPA,FOTOVOLTAICO,NO APLICA,3.5,2018-06-30,-71.05943201099996,-32.79338859699993,Solares
CANELILLO,AGRO SOLAR V SPA,FOTOVOLTAICO,NO APLICA,2.779,2020-06-30,-71.26889537999995,-31.701950925999935,Solares
PFV SDSI,SANBAR SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.6,2020-12-31,-72.30520211199996,-37.53647094899998,Solares
POMUYETO,ESTREMERA ENERGIA SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-71.87717803199996,-36.43646044199994,Solares
ECLIPSE SOLAR,ECLIPSE SOLAR SPA,FOTOVOLTAICO,NO APLICA,8.99,2016-07-27,-71.42640149999994,-33.90636626099996,Solares
HOMERO SOLAR,GR ESPINO SPA,FOTOVOLTAICO,NO APLICA,2.9901,2017-12-31,-70.63995722899995,-33.964108049999936,Solares
LOS GIRASOLES,LOS GIRASOLES SPA,FOTOVOLTAICO,NO APLICA,2.62685,2019-12-31,-71.08207943599996,-33.42645126399998,Solares
MAIMALICAN,PS MAIMALICAN SPA.,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.35240003199993,-32.14236408399995,Solares
VALLE DE LA LUNA II,VALLE DE LA LUNA II SPA,FOTOVOLTAICO,NO APLICA,2.9898,2017-12-31,-70.84503303599996,-33.28598947199998,Solares
DUQUECO SOLAR,COCHARCAS SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-72.30252897499997,-37.53922170599998,Solares
AVILES,AVILES SPA,FOTOVOLTAICO,NO APLICA,8.3,2019-12-31,-71.47264362199996,-33.92676865399994,Solares
DIEGO DE ALMAGRO SOLAR (EX DAS),DIEGO DE ALMAGRO SOLAR SPA,FOTOVOLTAICO,NO APLICA,7.91,2015-08-03,-70.06644218499997,-26.371355371999982,Solares
BICENTENARIO,FOTOVOLTAICA SOLAR LAUREL SPA,FOTOVOLTAICO,NO APLICA,2.8,2020-12-31,-71.84843336699998,-36.14043437599997,Solares
SANTA CLARA,IMPULSO SOLAR LAS LLOYSAS SPA,FOTOVOLTAICO,NO APLICA,2.73,2018-12-31,-71.41599706899996,-30.609721683999965,Solares
CHACAICO,SOL DEL SUR 15 SPA,FOTOVOLTAICO,NO APLICA,1.0,2019-06-30,-72.53893996299996,-37.527293389999954,Solares
DON ENRIQUE,DON ENRIQUE SPA,FOTOVOLTAICO,NO APLICA,9.0,2017-12-31,-71.28872824899997,-30.80901563399993,Solares
OLIVIA,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-12-31,-70.71222204999998,-30.053824609999936,Solares
TRICAHUE II,TRICAHUE SOLAR SPA,FOTOVOLTAICO,NO APLICA,8.98115,2017-07-31,-70.82228358399993,-34.35700997799995,Solares
NAN,GR HORNOPIREN SPA,FOTOVOLTAICO,NO APLICA,6.7,2020-06-30,-70.74236762399994,-34.04992523399994,Solares
CABRERO SOLAR,CABRERO SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-03-31,-72.41855556699994,-37.04003167299993,Solares
SOL DEL NORTE,FOTOVOLTAICA SOL DEL NORTE SPA,FOTOVOLTAICO,NO APLICA,7.42,2015-08-03,-68.59447845099999,-24.016511557999934,Solares
QUINTACABRERO,SOL DEL SUR 9 SPA,FOTOVOLTAICO,NO APLICA,8.91,2019-06-30,-72.37306190199996,-37.06066177899993,Solares
LO MIRANDA,PFV DONIHUE SPA,FOTOVOLTAICO,NO APLICA,5.955,2017-09-30,-70.88171779699996,-34.19893107099995,Solares
FARAMALLA,PARQUE FOTOVOLTAICO FARAMALLA SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-06-30,-71.06997315199999,-34.04335608599996,Solares
EL MANZANO,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,91.74,2016-07-27,-70.78833127899998,-33.09987761299993,Solares
LOMA TENDIDA DEL VERANO,PARUMA DEL VERANO SPA,FOTOVOLTAICO,NO APLICA,2.993,2022-06-30,-70.56932947599995,-33.74429039399996,Solares
CONDOR PELVIN,PARQUE FOTOVOLTAICO PENAFLOR SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-12-31,-70.92765645999998,-33.621356987999945,Solares
LONCURA,TEDLAR DIEMOS SPA,FOTOVOLTAICO,NO APLICA,9.0,2021-06-30,-71.49680627599997,-32.78810749399997,Solares
FULGOR,PARQUE FULGOR SPA,FOTOVOLTAICO,NO APLICA,2.64,2021-12-31,-72.62042544399998,-37.658818622999945,Solares
EL AGUILA,ENGIE ENERGIA CHILE S.A.,FOTOVOLTAICO,NO APLICA,2.014,2015-08-03,-69.88672006099995,-18.445460813999944,Solares
LA PALMA,SANTA ELVIRA ENERGY SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-12-31,-72.14657088499996,-36.597374128999945,Solares
DARLIN SOLAR,PMGD DARLIN SPA,FOTOVOLTAICO,NO APLICA,8.95,2019-06-30,-70.85270352599997,-33.75214816099998,Solares
LA VENDIMIA,ENERGIAS RENOVABLES EL BOLDO SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-72.29337692699994,-35.991783554999984,Solares
PMG TENO SOLAR,ENLASA GENERACION CHILE S.A.,FOTOVOLTAICO,NO APLICA,7.238,2021-05-31,-71.13954347899994,-34.87043443999994,Solares
EL TRIUNFO,BLUE SOLAR OCHO SPA,FOTOVOLTAICO,NO APLICA,0.109,2020-06-30,-70.56205038899998,-32.74813503499996,Solares
BULNES SOLAR,BULNES SOLAR SPA,FOTOVOLTAICO,NO APLICA,9.0,2022-12-31,-72.26013609199998,-36.73333611299995,Solares
SANTA EMILIA,GR PATAGONIA SPA,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-70.78410847099997,-34.12177921099993,Solares
PIRQUE,SOLAR TI CUATRO SPA,FOTOVOLTAICO,NO APLICA,2.74,2018-12-31,-70.62161033799998,-33.681255557999975,Solares
TABOLANGO,ANDINA SOLAR 2 SPA,FOTOVOLTAICO,NO APLICA,9.0,2018-06-30,-71.37758825399999,-32.922370763999936,Solares
PMGD CAUQUENES,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,3.0,2022-06-30,-72.31823195399994,-35.92892909599993,Solares
TORCAZAS,PFV LAS TORCAZAS SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-71.61653130399998,-34.34584085899996,Solares
CEME 1,CEME1 SPA,FOTOVOLTAICO,NO APLICA,401.106,2016-07-27,-69.59252610199997,-22.360580006999957,Solares
EL CARPINTERO,PFV EL CARPINTERO SPA,FOTOVOLTAICO,NO APLICA,8.5,2020-06-30,-72.39648783399997,-35.36491594299997,Solares
LAS CACHANAS,PFV LAS CACHANAS SPA,FOTOVOLTAICO,NO APLICA,9.0,2019-12-31,-70.96352204999994,-34.58369533499996,Solares
LIMA,PARQUE FOTOVOLTAICO CHEPICA SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-12-31,-71.31482863399998,-34.726414569999974,Solares
EL QUEULE,EL QUEULE SPA,FOTOVOLTAICO,NO APLICA,6.87,2016-07-27,-71.39613509399999,-34.22177505599996,Solares
PALERMO SOLAR,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,8.98,2019-12-31,-71.39950701399994,-33.99566487299995,Solares
EL PELICANO,EL PELICANO SOLAR COMPANY SPA,FOTOVOLTAICO,NO APLICA,105.032,2015-08-03,-70.87099534599997,-29.14615417299996,Solares
NILHUE,GESTEL INGENIERIA LTDA.,FOTOVOLTAICO,NO APLICA,1.1,2017-03-31,-70.92629529399994,-32.71055263699998,Solares
PV UTFSM VALPARAISO VALDES,MGM INNOVA CAPITAL CHILE SPA,FOTOVOLTAICO,NO APLICA,0.2145,2018-09-30,-71.59446252899994,-33.03609125599996,Solares
JAMA,PLANTA SOLAR SAN PEDRO III SPA,FOTOVOLTAICO,NO APLICA,51.0,2016-03-31,-68.69941150099999,-22.586050557999958,Solares
POZO ALMONTE SOLAR II,POZO ALMONTE SOLAR 2 S.A.,FOTOVOLTAICO,NO APLICA,7.496,2014-12-10,-69.75204960299999,-20.27406127499995,Solares
PITRA,PITRA SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-06-30,-71.59102639199995,-33.36611667999995,Solares
CANESA SOLAR,ANGELA SOLAR SPA,FOTOVOLTAICO,NO APLICA,2.966,2018-12-31,-71.12923107799998,-31.720442093999964,Solares
SOFIA,GPG GENERACION DISTRIBUIDA SPA,FOTOVOLTAICO,NO APLICA,2.4,2022-06-30,-70.71645354099996,-30.054419053999936,Solares
SANTA CAROLINA,GR ROBLE SPA,FOTOVOLTAICO,NO APLICA,3.0,2020-12-31,-70.89862582599994,-34.68326978899995,Solares
PATAGUA,ENEL GREEN POWER CHILE S.A.,FOTOVOLTAICO,NO APLICA,9.0,2020-06-30,-71.27340634099994,-33.65934000599998,Solares
REXNER,ENERGIA FIRST SPA,FOTOVOLTAICO,NO APLICA,3.0,2021-05-31,-70.52797600799994,-32.882537035999974,Solares
ALENA,AR ALENA SPA,EOLICO,NO APLICA,83.92,2015-08-03,-72.55878196899994,-37.52421888699996,Eolicas
EOLICA LOS CURUROS,PARQUE EOLICO LOS CURUROS SPA,EOLICO,NO APLICA,107.7,2015-03-18,-71.63222681199994,-31.029368088999945,Eolicas
VALLE DE LOS VIENTOS,ENEL GREEN POWER CHILE S.A.,EOLICO,NO APLICA,88.9,2014-12-10,-68.81710784399996,-22.51783184799996,Eolicas
PARQUE EOLICO CALAMA,ENGIE ENERGIA CHILE S.A.,EOLICO,NO APLICA,160.696,2018-06-30,-68.77023539099997,-22.47352342699997,Eolicas
ALTO BAGUALES 2,EMPRESA ELECTRICA DE AYSEN S.A.,EOLICO,NO APLICA,1.8,2016-12-31,-72.10303538199997,-45.525671012999965,Eolicas
EOLICA LAS PENAS,EOLICO LAS PENAS SPA,EOLICO,NO APLICA,8.3496,2017-03-31,-73.42632776899995,-37.25715924399998,Eolicas
EOLICA TALTAL,ENEL GREEN POWER CHILE S.A.,EOLICO,NO APLICA,98.109,2015-03-18,-69.85721235099999,-25.08005228999997,Eolicas
SARCO,AELA EOLICA SARCO SPA,EOLICO,NO APLICA,167.56,2015-08-03,-71.42236915599995,-28.86162515699993,Eolicas
AURORA,AELA EOLICA LLLANQUIHUE SPA,EOLICO,NO APLICA,126.6,2015-08-03,-73.15815242599996,-41.235654721999936,Eolicas
LEBU,PARQUE EOLICO LEBU-TORO SPA,EOLICO,NO APLICA,9.34,2014-12-10,-73.64911520399994,-37.68611314399993,Eolicas
TCHAMMA,AR TCHAMMA SPA,EOLICO,NO APLICA,171.777,2015-08-03,-69.08436045699995,-22.49847245199993,Eolicas
NEGRETE,WPD NEGRETE SPA,EOLICO,NO APLICA,35.34,2015-08-03,-72.54551547599993,-37.59700660799996,Eolicas
SIERRA GORDA ESTE,ENEL GREEN POWER CHILE S.A.,EOLICO,NO APLICA,110.619,2017-09-30,-68.97469135399996,-22.877677270999985,Eolicas
LA FLOR,VIENTOS DE RENAICO SPA,EOLICO,NO APLICA,32.4,2015-08-03,-72.59749761999996,-37.66789027799996,Eolicas
MESAMAVIDA,ENERGIA EOLICA MESAMAVIDA SPA,EOLICO,NO APLICA,60.0,2015-08-03,-72.46625560399997,-37.51841528699998,Eolicas
MALLECO SUR,WPD MALLECO SPA,EOLICO,NO APLICA,131.86,2015-08-03,-72.25794579899997,-38.00554517699993,Eolicas
MALLECO NORTE,WPD MALLECO SPA,EOLICO,NO APLICA,133.9,2015-08-03,-72.25794579899997,-38.00554517699993,Eolicas
PUNTA SIERRA,PACIFIC HYDRO PUNTA SIERRA SPA,EOLICO,NO APLICA,81.185,2016-12-31,-71.63304070599997,-31.13486043499995,Eolicas
EOLICA LOS BUENOS AIRES,ENEL GREEN POWER CHILE S.A.,EOLICO,NO APLICA,23.85,2016-12-31,-72.50834416899994,-37.53942388099995,Eolicas
EOLICA PUNTA PALMERAS,PUNTA PALMERAS S.A.,EOLICO,NO APLICA,44.7048,2014-12-10,-71.62507587099998,-31.23603077899997,Eolicas
EOLICA SAN PEDRO,ALBA SPA,EOLICO,NO APLICA,35.9964,2014-12-10,-73.92411167299997,-42.27540815899994,Eolicas
EOLICA SAN PEDRO II,RIO ALTO GENERACION S.A.,EOLICO,NO APLICA,64.9935,2017-09-30,-73.91878068699998,-42.28120138599997,Eolicas
CABO LEONES,PARQUE EOLICO CABO LEONES I S.A.,EOLICO,NO APLICA,175.1989,2015-08-03,-71.46676604699996,-28.91153034799993,Eolicas
CABO LEONES II,IBEREOLICA CABO LEONES II S.A.,EOLICO,NO APLICA,205.25,2015-08-03,-71.44350223699996,-28.96879109099996,Eolicas
CANELA,ENEL GENERACION CHILE S.A.,EOLICO,NO APLICA,17.9685,2014-12-10,-71.61068534599997,-31.28669231899994,Eolicas
CANELA II,ENEL GENERACION CHILE S.A.,EOLICO,NO APLICA,59.4,2014-12-10,-71.61782468899997,-31.30637849599998,Eolicas
CUEL,AELA EOLICA NEGRETE SPA,EOLICO,NO APLICA,32.4951,2015-03-18,-72.47897053499997,-37.51406788599997,Eolicas
EOLICA EL ARRAYAN,PARQUE EOLICO EL ARRAYAN SPA,EOLICO,NO APLICA,114.9885,2015-03-18,-71.70100835099998,-30.58317100499994,Eolicas
EOLICA PUNTA COLORADA,COMPANIA BARRICK CHILE GENERACION SPA,EOLICO,NO APLICA,19.998,2014-12-10,-71.04013630199995,-29.367536066999943,Eolicas
RAKI,RAKI SPA,EOLICO,NO APLICA,8.98,2015-12-31,-73.57340536299995,-37.74282822799995,Eolicas
HUAJACHE,HUAJACHE SPA,EOLICO,NO APLICA,5.9867,2016-03-31,-73.56848505699998,-37.746171566999976,Eolicas
RENAICO I,ENEL GENERACION CHILE S.A.,EOLICO,NO APLICA,87.5,2016-12-31,-72.58114450599999,-37.72064016299999,Eolicas
EOLICA SAN JUAN,SAN JUAN S.A.,EOLICO,NO APLICA,189.4,2017-06-30,-71.46822809499997,-28.88147059599993,Eolicas
MANANTIALES,STATKRAFT EOLICO S.A.,EOLICO,NO APLICA,26.472,2016-07-27,-71.63293593299994,-34.101270763999935,Eolicas
EOLICA TALINAY ORIENTE,PARQUE TALINAY ORIENTE S.A.,EOLICO,NO APLICA,89.55,2014-12-10,-71.56972194299993,-30.846370277999934,Eolicas
EOLICA TALINAY PONIENTE,ENEL GENERACION CHILE S.A.,EOLICO,NO APLICA,60.098,2015-04-30,-71.65297273999994,-30.811158499999976,Eolicas
EOLICA TOTORAL,NORVIND S.A.,EOLICO,NO APLICA,45.54,2014-12-10,-71.60186272499993,-31.348494656999947,Eolicas
UCUQUER,ENERGIAS UCUQUER S.A.,EOLICO,NO APLICA,7.0724,2015-03-18,-71.60981323599998,-34.04421081199996,Eolicas
UCUQUER II,ENERGIAS UCUQUER DOS S.A.,EOLICO,NO APLICA,10.5028,2015-03-18,-71.62138706799993,-34.04515443199995,Eolicas
MONTE REDONDO,EOLICA MONTE REDONDO S.A.,EOLICO,NO APLICA,47.52,2014-12-10,-71.63710555299997,-31.07258501399997,Eolicas
CABO NEGRO,PECKET ENERGY S.A.,EOLICO,NO APLICA,2.3,2014-12-10,-70.82912566599998,-52.949422366999954,Eolicas
CAMPO LINDO ETAPA 1,PARQUE EOLICO CAMPO LINDO SPA,EOLICO,NO APLICA,62.945,2022-12-31,-72.49435714699996,-37.41278068799994,Eolicas
SAN GABRIEL (MODIFICACION),PARQUE EOLICO SAN GABRIEL SPA,EOLICO,NO APLICA,180.0,2015-08-03,-72.51131475799997,-37.69398641899994,Eolicas
CERRO TIGRE,AR CERRO TIGRE SPA,EOLICO,NO APLICA,182.05,2015-08-03,-69.92844411399994,-23.76023049199995,Eolicas
EOLICA LEBU III,PARQUE EOLICO LEBU-TORO SPA,EOLICO,NO APLICA,5.15,2017-03-31,-73.64416791799994,-37.68220182799996,Eolicas
EL TOQUI,EMPRESA ELECTRICA DE AYSEN S.A.,EOLICO,NO APLICA,1.4,2015-03-18,-71.96777367899995,-45.02481926499996,Eolicas
PMGD EL ARREBOL,EMPRESA ELECTRICA EL ARREBOL SPA,EOLICO,NO APLICA,9.0,2016-07-27,-73.59225054299998,-37.540448321999975,Eolicas
LA CABANA,ENEL GREEN POWER CHILE S.A.,EOLICO,NO APLICA,105.23,2016-07-27,-72.57692899399996,-37.792028294999966,Eolicas
LA ESPERANZA,EOLICA LA ESPERANZA S.A.,EOLICO,NO APLICA,9.0,2017-09-30,-72.53435073499998,-37.605837476999966,Eolicas
LA ESTRELLA,EOLICA LA ESTRELLA SPA,EOLICO,NO APLICA,49.1,2016-07-27,-71.60601371099995,-34.15273632499998,Eolicas
LOS OLMOS,ENERGIA EOLICA LOS OLMOS SPA,EOLICO,NO APLICA,107.4634,2016-07-27,-72.45740955199994,-37.666769716999966,Eolicas
CARDONAL,STATKRAFT EOLICO S.A.,EOLICO,NO APLICA,30.89,2016-07-27,-71.66781214399998,-34.077177622999955,Eolicas
CABO LEONES III,IBEREOLICA CABO LEONES III S.A.,EOLICO,NO APLICA,188.274,2016-07-27,-71.49175079899999,-28.927308866999965,Eolicas
LOMAS DE DUQUECO,WPD CHILE SPA,EOLICO,NO APLICA,58.0,2016-07-27,-72.39093636599995,-37.52591994399995,Eolicas
EL NOGAL,PARQUE EOLICO EL NOGAL SPA,EOLICO,NO APLICA,8.9,2016-07-27,-72.41990076299999,-37.58934801699996,Eolicas
EL MAITEN,PARQUE EOLICO EL MAITEN SPA,EOLICO,NO APLICA,10.89,2016-07-27,-72.55139829699993,-37.26996615899998,Eolicas
LOS CERRILLOS,STATKRAFT EOLICO S.A.,EOLICO,NO APLICA,44.6805,2016-07-27,-71.62825447899996,-34.12929117299996,Eolicas
TOLPAN SUR,ACCIONA ENERGIA CHILE HOLDINGS S.A.,EOLICO,NO APLICA,80.9,2016-07-27,-72.59948250799994,-37.68573025999996,Eolicas
PUELCHE SUR,AR PUELCHE SUR SPA,EOLICO,NO APLICA,156.859,2016-07-27,-72.99970572499996,-41.030774934999954,Eolicas
VIENTOS PATAGONICOS,VIENTOS PATAGONICOS SPA,EOLICO,NO APLICA,10.35,2016-07-27,-70.83498020499997,-52.93722152099997,Eolicas
LLANOS DEL VIENTO,AR LLANOS DEL VIENTO SPA,EOLICO,NO APLICA,157.011,2018-12-31,-69.97065505799998,-23.771658042999945,Eolicas
RENAICO II,ENEL GREEN POWER CHILE S.A.,EOLICO,NO APLICA,141.412,2020-06-30,-72.56134749799998,-37.73730352099994,Eolicas
ATACAMA,PARQUE EOLICO ATACAMA SPA,EOLICO,NO APLICA,160.294,2020-06-30,-71.49210224199999,-28.96297326299998,Eolicas
KALLPA,ENGIE ENERGIA CHILE S.A.,EOLICO,NO APLICA,335.596,2021-06-30,-69.98947922699995,-24.91856365899997,Eolicas
SAN MATIAS,ENERGIA EOLICA SAN MATIAS SPA,EOLICO,NO APLICA,75.7991,2021-06-30,-72.57705379699996,-37.41864693799994,Eolicas
PILOTO H2V HIF,HIF CHILE 1 SPA,EOLICO,NO APLICA,3.4,2023-12-31,-70.95496651899998,-52.850621254999965,Eolicas
