ID_SUBEST,NOMBRE,PROPIEDAD,TENSION,TIPO,FECHA_CREA,Latitude,Longitude
1919,S/E POZO ALMONTE,ENGIE ENERGÍA CHILE S.A.,220,NACIONAL,2014-04-12,-20.25849028099998,-69.77334559999997
517,S/E PANGUIPULLI,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-39.62758700099994,-72.32190399999996
614,S/E CIRUELOS,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-39.549771000999954,-72.91273299999995
365,S/E HORCONES,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-37.21198900099995,-73.21581899999995
281,S/E ESPERANZA,ALFA TRANSMISORA DE ENERGÍA S.A.,110,ZONAL,2014-04-12,-32.84249400099998,-71.01017099999996
1943,TAP OFF 536,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.29879171099998,-69.03420551399995
1893,S/E LAGUNAS,MINERA ESCONDIDA LTDA.,220,NACIONAL,2014-04-12,-20.815511000999948,-69.69385699999998
676,S/E ANDES (ENEL DISTRIBUCION),SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.43421920099996,-70.53534895999996
688,S/E EL SALTO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220,ZONAL,2014-04-12,-33.359119000999954,-70.62861199999998
2335,S/E CARACAS II,GENERADORA SOL SOLIV SPA,<66,S/I,2014-04-12,-31.87814818199996,-71.43247781099996
1669,S/E CENTRAL LLANO DE LLAMPOS,AMANECER SOLAR SPA,220,DEDICADO,2014-04-12,-27.124127000999977,-70.16311699999994
1651,S/E CERRO NEGRO NORTE,TECNOCAP S.A.,220,DEDICADO,2014-04-12,-27.10686900099995,-70.32652499999995
1956,TAP OFF EL NEGRO,ENGIE ENERGÍA CHILE S.A.,110,DEDICADO,2014-04-12,-23.767419075999957,-70.31883050099998
2317,S/E TIGRE,AR PAMPA SPA,220,DEDICADO,2014-04-12,-23.839212691999933,-69.87604311999996
1978,TAP OFF SAIRECABUR,MINERA CENTINELA,110,DEDICADO,2014-04-12,-22.69477468299993,-70.22408730399997
2121,S/E CHIRRE,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,DEDICADO,2014-04-12,-40.63190418299996,-72.62453976599994
200,S/E CENTRAL LAGUNA VERDE,AES ANDES S.A.,110,ZONAL,2014-04-12,-33.10345700099998,-71.67761999999993
857,S/E FUNDICION CHAGRES,ANGLO AMERICAN CHAGRES,110,ZONAL,2014-04-12,-32.80642400099998,-70.95648399999999
918,S/E RUNGUE (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,<66,DEDICADO,2014-04-12,-33.008426000999975,-70.89387499999998
2195,S/E C.R. LLANOS BLANCOS,PRIME ENERGÍA QUICKSTART SPA,<66,DEDICADO,2014-04-12,-30.152428310999937,-71.21726386499995
1736,S/E CENTRAL PULELFU,EMPRESA ELÉCTRICA LA LEONERA S.A.,66,DEDICADO,2014-04-12,-40.81064200099996,-72.38585499999994
1033,TAP OFF PUNTA DE CORTES,TRANSELEC S.A.,154,ZONAL,2014-04-12,-34.18358510799993,-70.84035207799997
2033,S/E SECCIONADORA SAN ANDRES,SOCIEDAD AUSTRAL DE TRANSMISIÓN TRONCAL S.A.,220,NACIONAL,2014-04-12,-27.251999000999945,-70.10836299999994
1913,S/E PAS3,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-20.25534200099997,-69.77347299999997
526,S/E CALBUCO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-41.76333600099997,-73.16289699999999
409,S/E SAN VICENTE DE TAGUA TAGUA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.43556700099998,-71.09337599999998
460,S/E EL MANZANO (CGE),CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.22200700099995,-71.40199599999994
216,S/E NUEVA ALDEA,CELULOSA ARAUCO Y CONSTITUCIÓN S.A.,66,DEDICADO,2014-04-12,-36.66139100099997,-72.47793499999995
210,S/E CENTRAL PUNTA COLORADA,COMPAÑÍA BARRICK CHILE GENERACIÓN SPA,220,ZONAL,2014-04-12,-29.366897000999984,-71.04346299999997
562,S/E CARDONES,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-27.48870500099997,-70.38721599999997
787,S/E LOS PLACERES,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-33.04909200099996,-71.57864199999995
2252,S/E MATILLA,TRANSELEC S.A.,220,S/I,2014-04-12,-20.517210000999967,-69.44897899999995
2283,ISLA APIAO,SAGESA,23,NO APLICA,2014-12-04,-42.61567600099994,-73.21516099999997
260,S/E BUCALEMU,AES ANDES S.A.,66,DEDICADO,2014-04-12,-37.17262600099997,-72.40438099999994
630,S/E CAUQUENES,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.962320000999966,-72.30366699999996
979,S/E MINERA VALLE CENTRAL,MINERA VALLE CENTRAL S.A.,154,DEDICADO,2014-04-12,-34.24163100099997,-70.67518699999994
1907,S/E NEURARA,MINERA CENTINELA,66,DEDICADO,2014-04-12,-24.16248051099996,-68.47133370999995
2048,S/E URIBE SOLAR,FOTOVOLTAICA NORTE GRANDE 5 SPA,<66,DEDICADO,2014-04-12,-23.568004000999963,-70.22287999999998
471,S/E COCHARCAS (CGE),CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-36.520603000999984,-72.04786799999994
403,S/E SALAMANCA,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-31.76094900099997,-70.98496299999994
1802,S/E 404,MINERA ESCONDIDA LTDA.,<66,DEDICADO,2014-04-12,-24.329459800999928,-69.04942312999998
1855,S/E COLLAHUASI UNITARIA N°3,COMPAÑÍA DOÑA INÉS DE COLLAHUASI SCM,<66,DEDICADO,2014-04-12,-20.97756100099997,-68.59192599999994
220,S/E CENTRAL CANUTILLAR,COLBÚN S.A.,<66,DEDICADO,2014-04-12,-41.52804100099996,-72.34176099999996
1782,S/E PULELFU,EMPRESA ELÉCTRICA CAPULLO S.A.,66,DEDICADO,2014-04-12,-40.81181800099995,-72.38815899999997
682,S/E CARRASCAL,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.42150400099996,-70.68680799999998
2222,S/E DON ANTONIO,TSGF SPA,<66,S/I,2014-04-12,-22.034107620999976,-69.60029277799998
650,S/E PARRONAL,CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-35.04956700099996,-71.70632299999994
1757,S/E PEÑABLANCA,CHILQUINTA TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.047590000999946,-71.32802199999998
2186,S/E NUEVA POZO ALMONTE,RED ELÉCTRICA DEL NORTE S.A.,220,NACIONAL,2014-04-12,-20.314488229999935,-69.74755094899996
2281,S/E TINEO,TRANSELEC CONCESIONES S.A.,220,S/I,2014-04-12,-41.280777486999966,-73.09304218999995
775,S/E ALGARROBO NORTE,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-33.33585800099996,-71.60077399999994
269,S/E CENTRAL SAN LORENZO DE DIEGO DE ALMAGRO,ENLASA GENERACIÓN CHILE S.A.,220,DEDICADO,2014-04-12,-26.39996621099993,-70.03824288999994
1835,S/E CENTRAL SOLAR LA HUAYCA 2,SPS LA HUAYCA S.A.,66,DEDICADO,2014-04-12,-20.454719000999944,-69.53517799999997
243,S/E CENTRAL ANTUCO (ENEL GENERACION),ENEL GENERACIÓN CHILE S.A.,<66,DEDICADO,2014-04-12,-37.31018100099993,-71.62676199999999
705,S/E MAIPU,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.515342000999965,-70.73287399999998
2249,S/E ALGARROBAL,ENGIE ENERGÍA CHILE S.A.,220,NACIONAL,2014-04-12,-28.179709833999937,-70.65852788699993
1808,S/E 940,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.304348680999965,-69.02074495999994
2320,CENTRAL LAGO ATRAVESADO,EDELAYSEN,23,NO APLICA,2014-12-04,-45.75614900099998,-72.28875899999997
939,S/E LAJA (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-37.28396030599998,-72.70498948199997
933,S/E VILLA ALEGRE (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-35.695165000999964,-71.68771399999997
2305,S/E LOS OLMOS,ENERGÍA EÓLICA LOS OLMOS SPA,220,ZONAL,2014-04-12,-37.65981649699995,-72.48291837699998
959,S/E LIRQUEN INDURA,INDURA,66,ZONAL,2014-04-12,-36.71869740799997,-72.97392412799996
966,S/E LAS LUCES,MINERA LAS CENIZAS S.A.,<66,DEDICADO,2014-04-12,-25.71677706099996,-70.36672375999996
876,S/E PROCART,CARTULINAS CMPC SPA,220,DEDICADO,2014-04-12,-35.605835000999946,-71.58709799999997
1725,S/E CENTRAL CHAÑARES,ENEL GREEN POWER CHILE S.A.,<66,DEDICADO,2014-04-12,-26.341100000999973,-70.60599999999994
2297,COCHAMO,SAGESA,"13,2",NO APLICA,2014-12-04,-41.55581800099998,-72.30948799999999
907,S/E REFUGIO KM 21,CODELCO CHILE - DIVISIÓN ANDINA,66,DEDICADO,2014-04-12,-33.03582112999993,-70.25312708099995
1687,S/E PUNTA PADRONES,COMPAÑÍA CONTRACTUAL MINERA CANDELARIA,110,DEDICADO,2014-04-12,-27.05558500099994,-70.84106299999996
827,S/E QUILMO,COOPERATIVA DE CONSUMO DE ENERGÍA ELÉCTRICA CHILLÁN LTDA.,<66,ZONAL,2014-04-12,-36.71054400099996,-72.13073799999995
310,S/E CENTRAL RIO MELADO,EMPRESA ELÉCTRICA PEHUENCHE S.A.,154,DEDICADO,2014-04-12,-35.71769900099997,-71.07099499999998
2215,S/E NUEVA PANQUEHUE,TRANSQUINTA S.A.,110,ZONAL,2014-04-12,-32.804207246999965,-70.91123795899995
579,S/E LOS VILOS,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-31.938595000999957,-71.47801699999997
1776,S/E CENTRAL LA SILLA,ENEL GREEN POWER CHILE S.A.,<66,DEDICADO,2014-04-12,-29.21206000099994,-70.74392699999999
2228,S/E CABO LEONES II,IBEREÓLICA CABO LEONES II S.A.,220,DEDICADO,2014-04-12,-28.97508900099996,-71.44575099999997
644,S/E LICANTEN,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.986171000999946,-72.01612199999994
656,S/E REGULADORA RAPEL,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.039275000999965,-71.58405099999999
2136,S/E TAP LIBERTADORES,INVERSIONES Y SERVICIOS DATALUNA LTDA,110,ZONAL,2014-04-12,-33.357701272999975,-70.69249612499993
2358,S/E MESETA DE LOS ANDES,TERCERA REGIÓN SOLAR SPA,220,DEDICADO,2014-04-12,-32.916808000999936,-70.53466099999997
1764,S/E GALLEGUILLOS,CGE TRANSMISIÓN S.A.,220,ZONAL,2014-04-12,-27.260261000999947,-70.37999499999995
1890,S/E LA PORTADA,SPS LA HUAYCA S.A.,110,ZONAL,2014-04-12,-23.535853000999964,-70.38588299999998
385,S/E DUQUECO,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,220,NACIONAL,2014-04-12,-37.517691000999946,-72.32218599999999
2158,S/E ALTO CACHAPOAL,ELÉCTRICA CIPRESILLOS SPA,66,ZONAL,2014-04-12,-34.34338237999998,-70.37916913599997
499,S/E ALHUE,CGE TRANSMISIÓN S.A.,66,DEDICADO,2014-04-12,-34.04155600099995,-71.05500099999995
883,S/E MAGNETITA,COMPAÑÍA MINERA DEL PACÍFICO S.A.,110,DEDICADO,2014-04-12,-27.520531000999934,-70.31992099999997
2303,ISLA CAILIN 1,SAGESA,23,NO APLICA,2014-12-04,-43.17375100099997,-73.53429999999997
604,S/E CAUTIN,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-38.72266961099996,-72.54153188999999
2074,S/E CENTRAL LAS LAJAS,ALTO MAIPO SPA,110,DEDICADO,2014-04-12,-33.55667562599996,-70.29170240399998
1630,S/E CERRO NEGRO,COMPAÑÍA MINERA CERRO NEGRO S.A.,<66,DEDICADO,2014-04-12,-32.58428400099996,-70.88083599999999
1699,S/E PLANTA DESALADORA Y BOMBEO N°1,MANTOVERDE S.A.,110,DEDICADO,2014-04-12,-26.54053900099996,-70.69521599999996
1937,S/E SUR,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-23.714685000999964,-70.42015799999996
426,S/E LOS ANGELES (CGE),CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-37.48128300099995,-72.36903799999999
432,S/E MONTE PATRIA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-30.690328000999955,-70.95498099999998
1875,S/E FARELLON,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-23.856165000999965,-69.86769699999996
951,S/E ERBB-2,ENAP REFINERÍAS S.A.,66,S/I,2014-04-12,-36.785212000999934,-73.11951399999998
293,S/E CENTRAL LA CONFLUENCIA,HIDROELÉCTRICA LA CONFLUENCIA S.A.,220,DEDICADO,2014-04-12,-34.83315800099996,-70.55495099999996
1595,S/E PUENTE ALTO (CMPC)(EL RACO),EMPRESA ELÉCTRICA INDUSTRIAL S.A.,<66,DEDICADO,2014-04-12,-33.60804155399995,-70.55732212599997
2002,S/E DOÑA CARMEN,ENERGÍA CERRO EL MORADO S.A.,220,NACIONAL,2014-04-12,-32.478685000999974,-71.25445299999996
2011,S/E LOS CHANGOS,TRANSMISORA ELÉCTRICA DEL NORTE S.A.,500,NACIONAL,2014-04-12,-23.156322000999975,-70.31854399999997
2152,S/E CERROS DE HUICHAHUE,ELETRANS S.A.,220,NACIONAL,2014-04-12,-39.94130100099994,-72.89854499999996
890,S/E PAPELERA INFORSA,PAPELES RÍO VERGARA S.A.,220,DEDICADO,2014-04-12,-37.51492800099993,-72.65661899999998
379,S/E ANGOL,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-37.823171860999935,-72.65759100999998
1825,S/E CENTRAL ATACAMA,ENEL GENERACIÓN CHILE S.A.,220,DEDICADO,2014-04-12,-23.090811000999963,-70.41721599999994
2309,ISLA CAILIN 2,SAGESA,23,NO APLICA,2014-12-04,-43.15567200099997,-73.50724399999996
237,S/E CENTRAL PILMAIQUEN,ENEL GREEN POWER CHILE S.A.,66,DEDICADO,2014-04-12,-40.63867800099996,-72.64985799999994
1615,S/E SF ENERGIA,BIOENERGÍAS FORESTALES SPA,<66,DEDICADO,2014-04-12,-37.51445600099999,-72.65119899999996
587,S/E RANCAGUA,TRANSELEC S.A.,154,ZONAL,2014-04-12,-34.16616800099996,-70.72654499999999
1930,S/E SIERRA GORDA,SIERRA GORDA SCM,220,DEDICADO,2014-04-12,-22.87655700099998,-69.35885699999994
572,S/E CENTRAL EL TORO,TRANSELEC S.A.,220,DEDICADO,2014-04-12,-37.27082000099995,-71.46367699999996
2096,S/E SARCO,AELA EÓLICA SARCO SPA,220,NACIONAL,2014-04-12,-28.857302000999937,-71.42227899999995
836,S/E TALTAL (ELECDA),CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-25.413134470999974,-70.47374056999996
1872,S/E ESPERANZA (MINERA CENTINELA),MINERA CENTINELA,220,NACIONAL,2014-04-12,-22.999320000999944,-69.09868599999999
1702,S/E CENTRAL ANGOSTURA,COLBÚN S.A.,220,DEDICADO,2014-04-12,-37.70903900099995,-71.82105399999995
607,S/E TINGUIRIRICA,TRANSELEC S.A.,220,ZONAL,2014-04-12,-34.61145500099997,-71.01601599999998
368,S/E INCAHUASI,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-29.25765600099993,-71.02655199999998
1896,S/E LLUTA,SOCIEDAD QUÍMICA Y MINERA DE CHILE S.A.,66,DEDICADO,2014-04-12,-18.44703500099996,-69.88618699999995
1740,S/E CENTRAL PICOIQUEN,HIDROANGOL S.A.,66,DEDICADO,2014-04-12,-37.81392100099998,-72.75395099999997
716,S/E RUNGUE,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,<66,ZONAL,2014-04-12,-33.00866100099995,-70.89810699999998
257,S/E CENTRAL ELEVADORA CANELA II,ENEL GENERACIÓN CHILE S.A.,220,NACIONAL,2014-04-12,-31.30356067099996,-71.61625525999995
1922,S/E PURI,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-24.113644000999955,-69.44067699999994
2267,S/E CENTRAL HORNITOS (TER),INVERSIONES HORNITOS SPA,<66,DEDICADO,2014-04-12,-23.088709000999927,-70.40775099999996
1819,S/E ARICA,ENGIE ENERGÍA CHILE S.A.,110,ZONAL,2014-04-12,-18.48585100099996,-70.28912999999994
867,S/E MINA NUEVA,ANGLO AMERICAN LOS BRONCES,<66,DEDICADO,2014-04-12,-33.145610000999966,-70.28752999999995
790,S/E PLACILLA (CHILQUINTA),CHILQUINTA TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.108402000999945,-71.55903599999994
2376,S/E DAMASCAL,TRANSQUINTA S.A.,110,ZONAL,2014-04-12,-30.002636000999928,-70.99423799999994
2295,S/E ACCESO NORTE,SQM SALAR S.A.,<66,DEDICADO,2014-04-12,-23.604647520999947,-70.25493934199994
2198,S/E GRANJA SOLAR,MARÍA ELENA SOLAR S.A.,220,DEDICADO,2014-04-12,-20.813028000999964,-69.48663599999998
420,S/E LOS MAQUIS (CGE),CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.29614900099995,-71.51433499999996
314,S/E CENTRAL HORNITOS,RÍO TRANQUILO S.A.,220,DEDICADO,2014-04-12,-32.90147100099995,-70.26369499999998
2332,S/E LA RUCA,SOCIEDAD AUSTRAL DE TRANSMISIÓN TRONCAL S.A.,110,ZONAL,2014-04-12,-30.471223433999967,-71.16583441899996
672,S/E BAÑOS DEL TORO,COMPAÑÍA MINERA ZALDÍVAR LTDA,<66,DEDICADO,2014-04-12,-29.837898000999928,-70.02620799999994
520,S/E PUERTO VARAS,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-41.31734500099998,-72.99769499999996
514,S/E LOS LAGOS,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-39.86901800099997,-72.80722299999996
443,S/E VILLARRICA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-39.301568980999946,-72.23381338999997
285,S/E CENTRAL LOS QUILOS,COLBÚN S.A.,110,DEDICADO,2014-04-12,-32.86613868099994,-70.40822180999999
1846,S/E CHIMBORAZO,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-24.21449835099997,-69.25791295999994
2167,S/E PARQUE EOLICO EL MAITEN,PARQUE EÓLICO EL MAITÉN SPA,<66,ZONAL,2014-04-12,-37.25560700099993,-72.55646399999995
391,S/E CHUMAQUITO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.28184200099997,-70.79883999999998
722,S/E SANTA ELENA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.47467605099996,-70.60926011999999
487,S/E MARBELLA,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-32.65507500099994,-71.42524099999997
1916,S/E PALAFITOS,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-20.218291250999982,-70.13133068999997
699,S/E LO PRADO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,<66,ZONAL,2014-04-12,-33.456715000999964,-70.90979599999997
2132,S/E CENTRAL TALINAY PONIENTE,ENEL GREEN POWER CHILE S.A.,220,DEDICADO,2014-04-12,-30.86458000099998,-71.60344399999997
2063,S/E PARANAL,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220,ZONAL,2014-04-12,-24.988831000999937,-70.46406399999995
2243,S/E PUERTO PATACHE,TRANSELEC S.A.,220,DEDICADO,2014-04-12,-20.77497365299996,-70.18218628099999
2102,S/E CENTRAL EL PINAR,EMPRESA ELECTRICA EL PINAR SPA,<66,S/I,2014-04-12,-37.13203864899998,-71.64171730099997
213,S/E PLANTA CONSTITUCION,CELULOSA ARAUCO Y CONSTITUCIÓN S.A.,66,DEDICADO,2014-04-12,-35.32497153099996,-72.41764816999995
930,S/E CURICO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-34.99174000099998,-71.23020099999997
1790,S/E CERRO NAVIA (ENEL DISTRIBUCION),SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,NACIONAL,2014-04-12,-33.42196567099995,-70.72971587999996
565,S/E CERRO NAVIA (TRANSELEC),TRANSELEC S.A.,220,NACIONAL,2014-04-12,-33.422530000999984,-70.73008399999998
1866,S/E EL PEÑON (MINERA MERIDIAN),MINERA MERIDIAN LTDA.,66,DEDICADO,2014-04-12,-24.410590000999942,-69.49834099999998
362,S/E LEBU,CGE TRANSMISIÓN S.A.,66,DEDICADO,2014-04-12,-37.64471100099996,-73.63563999999997
412,S/E TALCAHUANO,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-36.73977900099993,-73.11868999999996
400,S/E PUNTA DE CORTES,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-34.183506000999955,-70.83979399999998
2280,TRES PUENTES,EDELMAG,66,NO APLICA,2014-12-04,-53.101688217999936,-70.89733238799994
1050,TAP OFF NIHUE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.004078178999976,-71.52415099599995
633,S/E EL MAITEN,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.67689400099994,-71.18080399999997
2028,S/E GUANACO,GUANACO COMPAÑÍA MINERA SPA,<66,DEDICADO,2014-04-12,-25.100852000999964,-69.53938899999997
2124,S/E LLOLLELHUE,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,NACIONAL,2014-04-12,-40.161315000999934,-72.88859899999994
914,S/E EL COBRE (CODELCO),CODELCO CHILE - DIVISIÓN EL TENIENTE,110,DEDICADO,2014-04-12,-34.10684195099998,-70.45261460999996
1664,S/E RAHUE,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-40.57383900099995,-73.08532999999994
320,S/E CENTRAL MARIPOSAS,HIDROELÉCTRICA RÍO LIRCAY S.A.,66,DEDICADO,2014-04-12,-35.59584700099998,-71.26401099999998
2322,S/E CENTRAL CORRALES,HIDROELÉCTRICA LOS CORRALES SPA,<66,DEDICADO,2014-04-12,-34.74177766099996,-70.40456749199996
685,S/E CLUB HIPICO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.472946760999946,-70.66506633999995
1654,S/E CENTRAL SANTA MARTA,CONSORCIO SANTA MARTA S.A.,220,ZONAL,2014-04-12,-33.70057700099994,-70.79760699999997
1962,TAP OFF ESTACION DE BOMBEO N°2,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-23.83723060899996,-69.89248588899994
1971,TAP OFF NUEVA VICTORIA,SOCIEDAD QUÍMICA Y MINERA DE CHILE S.A.,66,NACIONAL,2014-04-12,-20.953521846999934,-69.67208203899997
474,S/E PULLINQUE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-39.59536400099995,-72.21822399999996
463,S/E SAN PEDRO (CGE),CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-36.84040425099994,-73.09231094999996
1799,S/E 360,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.27471658099995,-69.05152027999998
1805,S/E 416,MINERA ESCONDIDA LTDA.,<66,DEDICADO,2014-04-12,-24.38090821099996,-69.13410968999995
1858,S/E CRUCERO,ENGIE ENERGÍA CHILE S.A.,220,NACIONAL,2014-04-12,-22.275999000999946,-69.56738299999995
1852,S/E COLLAHUASI SALA ELECTRICA 3502,COMPAÑÍA DOÑA INÉS DE COLLAHUASI SCM,<66,DEDICADO,2014-04-12,-20.977747000999955,-68.63570599999997
2286,PUERTO NATALES,EDELMAG,132,NO APLICA,2014-12-04,-51.73008001699998,-72.47877027299995
984,S/E PETROQUIM,PETROQUIM S.A.,66,DEDICADO,2014-04-12,-36.77738100099998,-73.12007599999998
266,S/E AGUAS NEGRAS,ENLASA GENERACIÓN CHILE S.A.,66,DEDICADO,2014-04-12,-34.868533000999946,-71.14181099999996
627,S/E ALCONES,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.39718000099998,-71.72498199999995
2042,S/E ESTE 6,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.331462000999977,-69.04857799999996
2115,S/E CENTRAL CUCHILDEO,EMPRESA ELÉCTRICA CUCHILDEO SPA,<66,S/I,2014-04-12,-41.95559583499994,-72.45861440499993
2191,S/E CENTRAL CALLAO,HIDROENERSUR S.A.,<66,DEDICADO,2014-04-12,-40.88784531599998,-72.33820222099996
2255,S/E CATILLO,ELÉCTRICA DIGUA SPA,220,S/I,2014-04-12,-36.24704400099995,-71.55943999999994
861,S/E LA ERMITA,ANGLO AMERICAN LOS BRONCES,220,DEDICADO,2014-04-12,-33.366991000999974,-70.39766499999996
784,S/E LA CALERA,CHILQUINTA TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-32.79625500099996,-71.19577899999996
922,S/E SAN PEDRO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,<66,ZONAL,2014-04-12,-32.93589843499996,-71.26443902199998
