NOMBRE,PROPIEDAD,TENSION,TIPO,FECHA_CREA,Latitude,Longitude
TAP OFF ACHUPALLAS - CONCON 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2017-12-20,-32.98170873644942,-71.50348944171665
CENTRAL LAS PIEDRAS - EL PEÑON 110KV,ENLASA GENERACIÓN CHILE S.A.,110.0,DEDICADO,2019-04-26,-30.143117881748797,-71.22913996786835
CORONEL - EL MANCO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-37.02644238817431,-73.13421289834757
TAP OFF NIHUE - LA MANGA 66KV C1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-33.966172172007255,-71.5526350344354
LASANA - SOLAR JAMA 220KV,PLANTA SOLAR SAN PEDRO III SPA,220.0,DEDICADO,2019-04-26,-22.55965123631505,-68.73728308803054
SANTA RITA - SAN SIMON 220KV,AUSTRIANSOLAR CHILE CUATRO SPA,220.0,NACIONAL,2021-09-20,-21.1519155265132,-69.51660558145423
LA CABAÑA – PARQUE EOLICO RENAICO 220kV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-37.76518895763049,-72.58152197628802
HUALQUI - CHARRUA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-37.02694462742866,-72.60864603079119
PANIMAVIDA - CHACAHUIN 66KV,TRANSELEC S.A.,66.0,ZONAL,2019-04-25,-35.81301749194618,-71.51414245065666
MAITENCILLO - NUEVA MAITENCILLO 220KV,INTERCHILE S.A.,220.0,NACIONAL,2019-04-26,-28.538940342265825,-70.92752378432486
CRUCERO - CONCHI 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-22.164151221646623,-69.13031028563773
IQUIQUE - POZO ALMONTE 66KV,ENGIE ENERGÍA CHILE S.A.,66.0,DEDICADO,2019-04-25,-20.229510967006703,-69.96098164792281
TAP MAPAL - MAPAL 154kV,SAGESA S.A.,154.0,ZONAL,2019-04-26,-36.86555252499994,-73.14109925499994
CONCEPCION - EJERCITO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-36.80827172752161,-73.04875207897108
TAP LO BOZA - LO BOZA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.39353395012652,-70.74307574986678
TAP LAS ACACIAS - LAS ACACIAS 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.56008014667541,-70.72543389473178
LITORAL CENTRAL - SAN JERONIMO 66KV,LITORAL TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-33.36772224588629,-71.59146121964014
VENTANAS - QUINTERO 110KV,COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.,110.0,ZONAL,2019-04-26,-32.75042532975944,-71.48252762241204
CENTRAL ALFALFAL - LOS ALMENDROS 220KV,AES ANDES S.A.,220.0,ZONAL,2019-04-26,-33.4357614582126,-70.35630833597081
ALTO JAHUEL - LOS ALMENDROS 220KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220.0,NACIONAL,2019-04-26,-33.59933061558676,-70.56487687677493
TAP MARISCAL - MARISCAL 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-33.59826783028018,-70.63060105278298
LAS VEGAS - ESTANCILLA 44kV,CHILQUINTA TRANSMISIÓN S.A.,44.0,S/I,2019-04-26,-32.82964214117488,-70.98509070126444
K1 - 10 100KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,100.0,DEDICADO,2017-12-20,-22.30725552635432,-68.89592770303912
LOS MOLLES - OVALLE 66KV,TRANSELEC S.A.,66.0,ZONAL,2017-12-20,-30.69642035418488,-70.90059147585667
ZALDIVAR - EST. IMPULSION 1 66KV,COMPAÑÍA MINERA ZALDÍVAR SPA,66.0,DEDICADO,2021-09-15,-24.1792238805986,-68.65908057923849
TAP OFF 415 - 415 69 KV,MINERA ESCONDIDA LTDA.,66.0,DEDICADO,2019-04-26,-24.346782292846697,-69.0869314877294
GUARDIAMARINA - ANTOFAGASTA 110KV,ENGIE ENERGÍA CHILE S.A.,110.0,ZONAL,2019-04-26,-23.61469017702074,-70.37219551983493
GUINDO - LAGUNILLAS 220 KV,TRANSELEC S.A.,220.0,ZONAL,2019-04-26,-36.93449544453493,-73.14532458369175
SECCIONADORA ALTO MELIPILLA - SECCIONADORA LO AGUIRRE 220KV,ELETRANS II S.A.,220.0,NACIONAL,2023-04-10,-33.58638734097089,-71.05364272389436
TEN GIS - CENTRAL MEJILLONES CTM3-TG 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,ZONAL,2023-04-10,-23.090778917055182,-70.41032865998059
LAS TORTOLAS - LOS MAITENES 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,DEDICADO,2019-04-26,-33.24721564147876,-70.54164274244391
763_MAITENCILLO - CASERONES 220KV L2,S/I,220.0,DEDICADO,2019-04-26,-28.284633044085737,-70.23402833263374
CARDONES - MINERA LA CANDELARIA 220KV,COMPAÑÍA CONTRACTUAL MINERA CANDELARIA,220.0,DEDICADO,2019-04-26,-27.51972747659722,-70.34894896845054
LO ESPEJO - OCHAGAVIA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2017-12-20,-33.50967000810087,-70.68704439256949
CONCEPCION - SAN VICENTE 154KV,TRANSELEC S.A.,154.0,DEDICADO,2017-12-20,-36.77586853910246,-73.07786688066228
ESTE 6 - HAMBURGO 69KV,MINERA ESCONDIDA LTDA.,69.0,DEDICADO,2023-04-10,-24.31930160626409,-69.06877398479718
TAP OFF 360 - 360 69KV,MINERA ESCONDIDA LTDA.,66.0,DEDICADO,2019-04-26,-24.274598928487887,-69.05088630118641
ATACAMA - O'HIGGINS 220KV,MINERA ESCONDIDA LTDA.,220.0,NACIONAL,2019-04-26,-23.393610708915755,-70.3169845567345
USYA - CHIU CHIU 110KV,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,110.0,DEDICADO,2023-04-10,-22.48377725804036,-68.83300527654012
PILAUCO - BARRO BLANCO 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-40.57576397422435,-73.08576346955556
PENCO - LIRQUEN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.72981263620618,-72.98355439406109
FRONTERA - MARIA ELENA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-21.930371683423573,-69.55342445511688
CALAMA NUEVA - NUEVA CHUQUICAMATA 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,ZONAL,2023-04-10,-22.381965521403888,-68.9286024820707
ITAHUE - TALCA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-35.28617226838843,-71.50490715675204
CENTRAL SAN ANDRES - CENTRAL LA CONFLUENCIA 220KV,HIDROELÉCTRICA SAN ANDRÉS SPA,154.0,DEDICADO,2019-04-26,-34.7855584447089,-70.46837665802313
CERRO NAVIA - LAS VEGAS 110KV,COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.,110.0,ZONAL,2019-04-26,-33.13636983521128,-70.8347787414515
PUERTO MONTT - MELIPULLI 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,ZONAL,2019-04-29,-41.45138272899996,-72.95349911249997
LINARES - PARRAL 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-35.98994314720852,-71.71427302231082
BAJO MELIPILLA - EL MAITEN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-33.687449787462974,-71.19165571074917
PALMUCHO - ZONA DE CAIDA 66KV,PALMUCHO S.A.,66.0,DEDICADO,2017-12-20,-38.012405208557496,-71.48005179260502
TIERRA AMARILLA - PLANTAS 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-27.44335316116747,-70.27771217411008
CHACAYA - MEJILLONES 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,DEDICADO,2019-04-26,-23.093742098525112,-70.41408076238218
EL EMPALME - CALBUCO 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,ZONAL,2017-12-20,-41.67354960281843,-73.1983659189963
CIRUELOS - VALDIVIA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-39.66306191145378,-73.06650179627312
PUNTA DE CORTES - LO MIRANDA 66KV L2,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.198031633101685,-70.86226988738017
NUEVA PAN DE AZUCAR - POLPAICO (TRANSELEC) 500KV,INTERCHILE S.A.,500.0,NACIONAL,2019-04-26,-31.789013496738757,-71.40758774874476
ESMERALDA - CENTRO 110KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,110.0,ZONAL,2019-04-26,-23.67243194956744,-70.39213427244763
MUELLE - GUAYAQUES 110 KV,MINERA CENTINELA,110.0,DEDICADO,2017-12-20,-22.66745811809448,-70.08375384384925
PALMAR - COPIHUES 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,DEDICADO,2019-04-26,-40.80499339613764,-72.35109868139321
CENTRAL TOCOPILLA - CENTRAL DIESEL TAMAYA 110KV,ENGIE ENERGÍA CHILE S.A.,110.0,DEDICADO,2019-04-26,-22.13212280884902,-70.15075815925002
ALTO JAHUEL - CHENA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-33.63499461778799,-70.7535428250752
TOTORAL 1 - TOTORAL 2 66KV,NORVIND S.A.,66.0,ZONAL,2019-04-25,-31.31862246104736,-71.59363787566883
TRAVESIA - PUNTA PADRONES 110KV,COMPAÑÍA CONTRACTUAL MINERA CANDELARIA,110.0,DEDICADO,2017-12-20,-27.285746449707965,-70.70249120554968
TAP LA REINA - LA REINA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.47361905127991,-70.5499128256514
CENTRAL NEHUENCO II - SAN LUIS 220KV,COLBÚN S.A.,220.0,DEDICADO,2019-04-26,-32.9357494400229,-71.32125698014568
CHUQUICAMATA - A 100KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,110.0,DEDICADO,2019-04-26,-22.30482397657975,-68.91798512690298
CHILOE - DEGAN 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,DEDICADO,2019-04-26,-42.14451420162396,-73.71494571274522
SAN VICENTE - NEWEN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-36.77426182883338,-73.11386766033428
LOMAS BAYAS – FORTUNA 220KV,COMPAÑÍA MINERA LOMAS BAYAS,220.0,DEDICADO,2019-04-26,-23.45336506452196,-69.5090979362982
NUEVA POZO ALMONTE - PARINACOTA 220KV,RED ELÉCTRICA DEL NORTE S.A.,220.0,NACIONAL,2023-04-10,-19.38237269565693,-70.00676032545272
LA JUNTA - LAGO VERDE,EDELAYSEN,23.0,S/I,2019-04-26,-44.10989894179453,-72.13074448614293
SANTA LUISA - CENTRAL CUEL 154KV,AELA EÓLICA NEGRETE SPA,154.0,ZONAL,2019-04-26,-37.49228849600717,-72.46602591511895
ANDALICAN - HORCONES 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-37.15595708820933,-73.17455695432616
SAUZAL - RANCAGUA 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-34.206327587703186,-70.67699939448894
CENTRAL RAPEL - REGULADORA RAPEL 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.03949620779166,-71.587347506646
POLPAICO (TRANSELEC) - QUILLOTA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-33.0652036615677,-71.04746146396232
COPAYAPU - TIERRA AMARILLA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-27.509341438634884,-70.3422837829769
CARRERA PINTO - SECCIONADORA SAN ANDRES 220KV L1,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-27.146692822827983,-69.99945931763456
CERRO DOMINADOR - PV CERRO DOMINADOR 220KV,CERRO DOMINADOR CSP S.A.,220.0,DEDICADO,2023-04-10,-22.782176352425576,-69.4656278526148
TCHAMMA  - PALLATA 220KV,AR TCHAMMA SPA,220.0,DEDICADO,2023-04-10,-22.48137864867834,-69.25309931307687
A5_INTERCONEXION LOS TAMBORES - LOS TAMBORES,S/I,66.0,ZONAL,2019-04-26,-40.32256535167191,-73.00049872963162
LOS NOTROS - PANGUE 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-37.81857125569868,-71.72575559795163
HORCONES – CARAMPANGUE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-37.23362394286871,-73.22630895748352
BAJOS DE MENA – FLORIDA 110KV,TRANSMISORA ELÉCTRICA CORDILLERA SPA,110.0,ZONAL,2019-04-26,-33.59457848332596,-70.59497887602302
PRINCIPAL MINA NAVIO - COMPRESORA MINA NAVIO 44KV,MELON S.A,44.0,DEDICADO,2021-09-10,-32.675285847972866,-71.19653752211667
CAUTIN – SECCIONADORA RIO TOLTEN 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-38.83221419461457,-72.59776539770309
ENTRE RIOS - CHARRUA 500KV,TRANSELEC S.A.,500.0,NACIONAL,2019-04-26,-37.03484149142256,-72.26763865149812
SAN FERNANDO - LA RONDA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-08,-34.53162823241975,-70.96147534664857
ENCUENTRO - ANA MARIA 220KV,INTERCHILE S.A.,220.0,NACIONAL,2019-04-26,-22.166972384908235,-69.59053439360802
LASTARRIA - LONCOCHE 66 KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.35643397716582,-72.61789313011832
ALTO MAIPO - FLORIDA 110KV,AES ANDES S.A.,110.0,ZONAL,2019-04-26,-33.570760608867246,-70.4253724605488
TAP SAN JOAQUIN - SAN JOAQUIN 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2023-04-10,-33.48424641499997,-70.62680650749996
ILLAPEL - COMBARBALA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-10,-31.397455967563825,-71.09014876258149
EL COBRE (ENGIE) - GABY 220KV,CODELCO CHILE - DIVISIÓN GABRIELA MISTRAL,220.0,DEDICADO,2019-04-26,-23.45820570141048,-69.1035696752586
AYSEN - BAGUALES,EDELAYSEN,23.0,S/I,2019-04-26,-45.44510144407317,-72.40722798397036
DALCAHUE - PID PID 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,ZONAL,2019-04-26,-42.3886320921802,-73.74428627040513
TAP LOMA COLORADA - LOMA COLORADA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.88110867463104,-73.13281923965343
CENTRAL LA CEBADA - PUNTA SIERRA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2023-04-10,-31.08497034818039,-71.61346812350288
LLOLLELHUE - PICHIRROPULLI 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2023-04-10,-40.161062910373694,-72.88849563190394
CIRUELOS - MARIQUINA 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,ZONAL,2019-04-26,-39.55043265149996,-72.91044884999997
RIO ACONCAGUA – FUNDICION CHAGRES 110KV,ALFA TRANSMISORA DE ENERGÍA S.A.,110.0,ZONAL,2019-04-26,-32.813339847064015,-70.9701165478539
BELLA MONICA - ILLAPA 220 kV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-26.64178987812293,-69.9439653256763
SAN FRANCISCO DE MOSTAZAL - PAINE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-33.90367287362106,-70.72851495626847
TAP PUNTA TORO - LOS COLORADOS 110KV,COMPAÑÍA MINERA DEL PACÍFICO S.A.,110.0,DEDICADO,2019-04-26,-28.307735217424884,-70.77987749219886
PORTAL GCM – GUANACO 33KV,GUANACO COMPAÑÍA MINERA SPA,33.0,ZONAL,2021-09-15,-25.08523337080119,-69.70332240795236
VALLE DEL SOL - MIRAJE 220 KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-22.38265045900206,-69.55805190922918
ANCOA - SAN FABIAN 220KV,SISTEMA DE TRANSMISIÓN DEL CENTRO S.A.,220.0,DEDICADO,2021-09-24,-36.129476491883295,-71.50958734031703
TALCA - SAN IGNACIO 66KV,ALFA TRANSMISORA DE ENERGÍA S.A.,66.0,DEDICADO,2017-12-20,-35.524931503819545,-71.58891896464336
IBERATACAMA - MAITENCILLO 220KV,PARQUE EÓLICO ATACAMA SPA,220.0,DEDICADO,2019-04-26,-28.862285724651933,-71.0748321339783
PARINACOTA - PUKARA 66KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,66.0,ZONAL,2019-04-25,-18.48102512217421,-70.28208509484121
EL TORO - ANTUCO (TRANSELEC) 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-37.30655162783655,-71.53910059145761
TCBB - EL PINAR 66KV,EMPRESA ELECTRICA EL PINAR SPA,66.0,DEDICADO,2019-04-26,-37.121651657801145,-71.86321123536524
TALCAHUANO - LATORRE 66KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-36.73006914428622,-73.1156531570547
LA RONDA - SAN VICENTE DE TAGUA TAGUA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.485834665953014,-71.01333798137924
OVALLE - ILLAPEL 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-31.106690627047325,-71.1470886370941
ANGAMOS - KAPATUR 220KV,EMPRESA ELÉCTRICA ANGAMOS SPA,220.0,DEDICADO,2017-12-20,-23.098634732660827,-70.34340412744695
OCHAGAVIA - FLORIDA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.501273740218046,-70.59758851821465
TAP LOS MAQUIS - LOS MAQUIS 110KV,ALFA TRANSMISORA DE ENERGÍA S.A.,110.0,ZONAL,2019-04-26,-32.866233499999964,-70.41119449999997
CAUTIN – RIO MALLECO 220KV,TRANSCHILE CHARRÚA TRANSMISIÓN S.A.,220.0,NACIONAL,2017-12-20,-38.375525916249714,-72.46487475887254
CHARRUA - MONTENEGRO 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-36.93708973912464,-72.18517521224565
NORGENER - CRUCERO 220KV,AES ANDES S.A.,220.0,DEDICADO,2017-12-20,-22.219835715366425,-69.89932811388785
TINEO - PUERTO MONTT 220 KV,TRANSELEC S.A.,220.0,NACIONAL,2023-04-10,-41.366595144683785,-73.03267580013737
EST. 48 - PAPELERA BIO BIO 66KV,INVERSIONES BO PAPER S.A.,66.0,ZONAL,2017-12-20,-36.83612199752752,-73.09364969343042
DOMEYKO - LAGUNA SECA 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-24.299313970194596,-69.09772442139844
SOL DE LILA - ANDES (AES ANDES) 220KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2023-04-10,-24.020717214251945,-68.58781534878823
GEOGLIFOS – LAGUNAS 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-20.81158493588742,-69.83794074560845
CENTRAL ANCOA - TAP PUTAGAN 66KV,HIDROELÉCTRICA EMBALSE ANCOA SPA,66.0,DEDICADO,2021-09-08,-35.84733869390355,-71.33322464497132
QUINQUIMO - MARBELLA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-32.55655731986095,-71.35490337598569
CENTRAL EL ROMERO - DON HECTOR 220KV,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,220.0,DEDICADO,2019-04-26,-29.11874280864349,-70.92732616434697
LAGUNAS - MATILLA 220KV,TRANSELEC S.A.,220.0,DEDICADO,2021-09-20,-20.65229440351148,-69.58507627959715
MONREAL - TEHUELCHE,EDELAYSEN,23.0,S/I,2019-04-26,-45.691038861314446,-72.08532036517
LOMA LOS COLORADOS - TAP PUNTA PEUCO 110KV,KDM ENERGÍA S.A.,110.0,ZONAL,2021-09-10,-33.03778506743997,-70.83718738243334
LAS VEGAS - FFCC RUNGUE 44KV,CHILQUINTA TRANSMISIÓN S.A.,44.0,ZONAL,2019-04-25,-32.947068539090345,-70.97193650895834
CENTRAL MOCHO - MOCHO 23KV,HIDROMOCHO S.A.,23.0,DEDICADO,2023-04-10,-40.64115342757481,-72.25132664770183
LONCOCHE - PULLINQUE 66KV L2,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.46353631141236,-72.40383283109215
SF ENERGIA - EST. 401 (TO SF ENERGIA) 220KV,BIOENERGÍAS FORESTALES SPA,220.0,DEDICADO,2019-04-26,-37.513973486281365,-72.64836171806785
CONSTITUCION - PLANTA VIÑALES 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-08,-35.36754931087944,-72.4053129181993
TIGRE - FARELLON 220KV,AR CERRO TIGRE SPA,220.0,DEDICADO,2023-04-10,-23.846868773448875,-69.87088988660342
CONDORES - CERRO DRAGON 110KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,110.0,ZONAL,2017-12-20,-20.251253074386515,-70.10325567805981
CERROS DE HUICHAHUE - NUEVA PICHIRROPULLI 220KV,ELETRANS S.A.,220.0,NACIONAL,2019-04-26,-40.056188027641056,-72.8874589660896
PEHUENCHE -  ANCOA 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-35.71409435094435,-71.27254934379003
CONDORES - PARINACOTA 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-19.33408922172927,-70.10505341685109
ITAHUE - MAULE 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-35.319152539404776,-71.44551438154683
TAP OFF SAN SEBASTIAN - SAN SEBASTIAN 66kV,CHILQUINTA TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-33.514186415131554,-71.59084611016723
AGUA SANTA – LA POLVORA 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-33.06979659228813,-71.59055145286086
SAN LUIS - AGUA SANTA 220KV,CHILQUINTA TRANSMISIÓN S.A.,220.0,ZONAL,2019-04-26,-33.00206562680466,-71.43577480885764
TAP OFF RUNGUE - RUNGUE 44KV,CHILQUINTA TRANSMISIÓN S.A.,44.0,ZONAL,2019-04-26,-32.94686401535193,-70.97204468032571
KM6 - ACL 100KV,"ECOMETALES LIMITED, AGENCIA EN CHILE",110.0,DEDICADO,2019-04-26,-22.31869691351161,-68.8575513279801
CHARRUA - LUCERO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.94787025291398,-72.2525298931221
TALCA - LA PALMA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-35.519079021832,-71.68120835208916
TAP OFF LA LAJA - CENTRAL QUELTEHUES 110 KV,AES ANDES S.A.,110.0,DEDICADO,2019-04-26,-33.69350493974102,-70.32217677996724
TAP BICENTENARIO - BICENTENARIO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.52401127995471,-70.73912680326795
TAP LA DEHESA - LA DEHESA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.34969879515599,-70.59367582624165
O'HIGGINS - DOMEYKO 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2017-12-20,-23.981057433475108,-69.65956187352356
PUMAHUE - CHIVILCAN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-38.71404439069162,-72.57856341929906
MONTERRICO - TAP EL NEVADO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.60657320448847,-72.07907627203987
LOS BRONCES - MINA NUEVA 66KV,ANGLO AMERICAN LOS BRONCES,66.0,DEDICADO,2017-12-20,-33.148031681285765,-70.28725456092535
PAN DE AZUCAR - MARQUESA 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-29.964301700877268,-71.13277453734456
NUEVA CHUQUICAMATA - CHUQUICAMATA 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,NACIONAL,2023-04-10,-22.31855177654276,-68.9254294404573
GEOGLIFOS - OYARVIDE 220KV,COMPAÑÍA MINERA TECK QUEBRADA BLANCA S.A.,220.0,DEDICADO,2019-04-26,-20.8194457362031,-69.97518389107984
CHARRUA - CONCEPCION 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-36.94940783893152,-72.6796349512201
TAP OFF QUINTAY - QUINTAY 66kV,CHILQUINTA TRANSMISIÓN S.A.,66.0,DEDICADO,2019-04-26,-33.21570545415071,-71.64847775273577
ELEVADORA CAPRICORNIO - CAPRICORNIO 110KV,ENGIE ENERGÍA CHILE S.A.,110.0,ZONAL,2023-04-10,-23.436972903840086,-70.19858944934656
CHACAYA - CRUCERO 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,DEDICADO,2019-04-26,-22.8130873447124,-69.86911834657855
EL SALTO - LOS ALMENDROS 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2017-12-20,-33.38994274930429,-70.56756281473947
QUILAPILUN - LOS MAQUIS 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,NACIONAL,2019-04-26,-32.99745914519944,-70.52867082110738
CARACAS II - CENTRAL CHAGUAL 23 KV,GENERADORA SOL SOLIV SPA,23.0,S/I,2019-04-26,-31.91052529614573,-71.46028110785579
RIO HUASCO - TAP RIO HUASCO 110KV,HIDROELÉCTRICA RÍO HUASCO S.A.,110.0,ZONAL,2019-04-26,-28.675074499999965,-70.64425899999998
ARICA - POZO ALMONTE 110KV,ENGIE ENERGÍA CHILE S.A.,110.0,ZONAL,2019-04-26,-19.3684857086161,-70.0159432634838
